# Radius per segment (in mm): 20.0, 20.0, 40.0, 40.0, 50.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.75532e+01,1.72507e+01,1.84631e+01,1.89209e+01,1.96880e+01,1.99931e+01
2,1.75465e+01,1.72441e+01,1.84564e+01,1.89141e+01,1.96812e+01,1.99863e+01
3,1.75399e+01,1.72375e+01,1.84496e+01,1.89073e+01,1.96743e+01,1.99794e+01
4,1.75332e+01,1.72308e+01,1.84429e+01,1.89006e+01,1.96675e+01,1.99725e+01
5,1.75266e+01,1.72242e+01,1.84362e+01,1.88938e+01,1.96607e+01,1.99657e+01
6,1.75200e+01,1.72176e+01,1.84295e+01,1.88871e+01,1.96538e+01,1.99588e+01
7,1.75134e+01,1.72111e+01,1.84228e+01,1.88803e+01,1.96470e+01,1.99520e+01
8,1.75068e+01,1.72045e+01,1.84161e+01,1.88736e+01,1.96402e+01,1.99452e+01
9,1.75002e+01,1.71979e+01,1.84094e+01,1.88669e+01,1.96335e+01,1.99383e+01
10,1.74936e+01,1.71914e+01,1.84028e+01,1.88602e+01,1.96267e+01,1.99315e+01
11,1.74870e+01,1.71848e+01,1.83961e+01,1.88535e+01,1.96199e+01,1.99248e+01
12,1.74805e+01,1.71783e+01,1.83895e+01,1.88468e+01,1.96132e+01,1.99180e+01
13,1.74739e+01,1.71718e+01,1.83829e+01,1.88402e+01,1.96065e+01,1.99112e+01
14,1.74674e+01,1.71653e+01,1.83763e+01,1.88335e+01,1.95998e+01,1.99045e+01
15,1.74609e+01,1.71589e+01,1.83697e+01,1.88269e+01,1.95931e+01,1.98978e+01
16,1.74545e+01,1.71524e+01,1.83632e+01,1.88203e+01,1.95864e+01,1.98911e+01
17,1.74480e+01,1.71460e+01,1.83567e+01,1.88138e+01,1.95798e+01,1.98844e+01
18,1.74416e+01,1.71396e+01,1.83502e+01,1.88072e+01,1.95732e+01,1.98778e+01
19,1.74352e+01,1.71332e+01,1.83437e+01,1.88007e+01,1.95666e+01,1.98712e+01
20,1.74288e+01,1.71269e+01,1.83372e+01,1.87942e+01,1.95600e+01,1.98646e+01
21,1.74225e+01,1.71206e+01,1.83308e+01,1.87878e+01,1.95535e+01,1.98581e+01
22,1.74162e+01,1.71143e+01,1.83244e+01,1.87813e+01,1.95470e+01,1.98515e+01
23,1.74099e+01,1.71080e+01,1.83181e+01,1.87749e+01,1.95405e+01,1.98450e+01
24,1.74037e+01,1.71018e+01,1.83117e+01,1.87686e+01,1.95341e+01,1.98386e+01
25,1.73974e+01,1.70956e+01,1.83054e+01,1.87622e+01,1.95277e+01,1.98322e+01
26,1.73913e+01,1.70895e+01,1.82992e+01,1.87559e+01,1.95213e+01,1.98258e+01
27,1.73851e+01,1.70833e+01,1.82930e+01,1.87497e+01,1.95150e+01,1.98194e+01
28,1.73790e+01,1.70773e+01,1.82868e+01,1.87434e+01,1.95087e+01,1.98131e+01
29,1.73729e+01,1.70712e+01,1.82806e+01,1.87373e+01,1.95025e+01,1.98068e+01
30,1.73669e+01,1.70652e+01,1.82745e+01,1.87311e+01,1.94963e+01,1.98006e+01
31,1.73609e+01,1.70592e+01,1.82684e+01,1.87250e+01,1.94901e+01,1.97944e+01
32,1.73550e+01,1.70533e+01,1.82624e+01,1.87189e+01,1.94840e+01,1.97882e+01
33,1.73490e+01,1.70474e+01,1.82564e+01,1.87129e+01,1.94779e+01,1.97821e+01
34,1.73432e+01,1.70416e+01,1.82505e+01,1.87069e+01,1.94719e+01,1.97761e+01
35,1.73374e+01,1.70358e+01,1.82446e+01,1.87010e+01,1.94659e+01,1.97701e+01
36,1.73316e+01,1.70300e+01,1.82388e+01,1.86951e+01,1.94599e+01,1.97641e+01
37,1.73259e+01,1.70243e+01,1.82330e+01,1.86893e+01,1.94540e+01,1.97582e+01
38,1.73202e+01,1.70187e+01,1.82272e+01,1.86835e+01,1.94482e+01,1.97523e+01
39,1.73146e+01,1.70131e+01,1.82215e+01,1.86778e+01,1.94424e+01,1.97465e+01
40,1.73090e+01,1.70075e+01,1.82159e+01,1.86721e+01,1.94366e+01,1.97407e+01
41,1.73035e+01,1.70020e+01,1.82103e+01,1.86665e+01,1.94310e+01,1.97350e+01
42,1.72980e+01,1.69966e+01,1.82047e+01,1.86609e+01,1.94253e+01,1.97294e+01
43,1.72926e+01,1.69912e+01,1.81993e+01,1.86554e+01,1.94197e+01,1.97238e+01
44,1.72872e+01,1.69858e+01,1.81938e+01,1.86499e+01,1.94142e+01,1.97182e+01
45,1.72819e+01,1.69805e+01,1.81884e+01,1.86445e+01,1.94088e+01,1.97127e+01
46,1.72766e+01,1.69753e+01,1.81831e+01,1.86392e+01,1.94034e+01,1.97073e+01
47,1.72714e+01,1.69701e+01,1.81779e+01,1.86339e+01,1.93980e+01,1.97019e+01
48,1.72663e+01,1.69650e+01,1.81727e+01,1.86286e+01,1.93927e+01,1.96966e+01
