# Radius per segment (in mm): 10.0, 30.0, 40.0, 40.0, 60.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.82129e+01,1.76052e+01,1.85524e+01,1.90127e+01,1.97826e+01,1.99952e+01
2,1.82083e+01,1.76006e+01,1.85477e+01,1.90079e+01,1.97779e+01,1.99904e+01
3,1.82036e+01,1.75960e+01,1.85431e+01,1.90032e+01,1.97731e+01,1.99856e+01
4,1.81989e+01,1.75913e+01,1.85384e+01,1.89985e+01,1.97683e+01,1.99809e+01
5,1.81943e+01,1.75867e+01,1.85337e+01,1.89938e+01,1.97636e+01,1.99761e+01
6,1.81896e+01,1.75821e+01,1.85290e+01,1.89891e+01,1.97588e+01,1.99713e+01
7,1.81849e+01,1.75775e+01,1.85243e+01,1.89844e+01,1.97540e+01,1.99665e+01
8,1.81803e+01,1.75729e+01,1.85197e+01,1.89797e+01,1.97493e+01,1.99618e+01
9,1.81757e+01,1.75683e+01,1.85150e+01,1.89750e+01,1.97446e+01,1.99570e+01
10,1.81710e+01,1.75637e+01,1.85104e+01,1.89703e+01,1.97398e+01,1.99523e+01
11,1.81664e+01,1.75591e+01,1.85057e+01,1.89656e+01,1.97351e+01,1.99476e+01
12,1.81618e+01,1.75545e+01,1.85011e+01,1.89610e+01,1.97304e+01,1.99428e+01
13,1.81572e+01,1.75500e+01,1.84965e+01,1.89563e+01,1.97257e+01,1.99381e+01
14,1.81526e+01,1.75454e+01,1.84919e+01,1.89517e+01,1.97211e+01,1.99335e+01
15,1.81481e+01,1.75409e+01,1.84873e+01,1.89471e+01,1.97164e+01,1.99288e+01
16,1.81435e+01,1.75364e+01,1.84827e+01,1.89425e+01,1.97117e+01,1.99241e+01
17,1.81390e+01,1.75319e+01,1.84782e+01,1.89379e+01,1.97071e+01,1.99195e+01
18,1.81345e+01,1.75274e+01,1.84736e+01,1.89334e+01,1.97025e+01,1.99148e+01
19,1.81300e+01,1.75230e+01,1.84691e+01,1.89288e+01,1.96979e+01,1.99102e+01
20,1.81255e+01,1.75185e+01,1.84646e+01,1.89243e+01,1.96933e+01,1.99056e+01
21,1.81210e+01,1.75141e+01,1.84601e+01,1.89198e+01,1.96888e+01,1.99011e+01
22,1.81166e+01,1.75097e+01,1.84557e+01,1.89153e+01,1.96842e+01,1.98965e+01
23,1.81122e+01,1.75053e+01,1.84512e+01,1.89108e+01,1.96797e+01,1.98920e+01
24,1.81078e+01,1.75009e+01,1.84468e+01,1.89064e+01,1.96752e+01,1.98875e+01
25,1.81034e+01,1.74966e+01,1.84424e+01,1.89019e+01,1.96708e+01,1.98830e+01
26,1.80991e+01,1.74923e+01,1.84380e+01,1.88975e+01,1.96663e+01,1.98786e+01
27,1.80947e+01,1.74880e+01,1.84337e+01,1.88932e+01,1.96619e+01,1.98741e+01
28,1.80904e+01,1.74837e+01,1.84294e+01,1.88888e+01,1.96575e+01,1.98697e+01
29,1.80862e+01,1.74795e+01,1.84251e+01,1.88845e+01,1.96531e+01,1.98653e+01
30,1.80819e+01,1.74753e+01,1.84208e+01,1.88802e+01,1.96488e+01,1.98610e+01
31,1.80777e+01,1.74711e+01,1.84166e+01,1.88759e+01,1.96445e+01,1.98567e+01
32,1.80735e+01,1.74670e+01,1.84124e+01,1.88717e+01,1.96402e+01,1.98524e+01
33,1.80694e+01,1.74628e+01,1.84082e+01,1.88675e+01,1.96360e+01,1.98481e+01
34,1.80652e+01,1.74587e+01,1.84041e+01,1.88633e+01,1.96317e+01,1.98439e+01
35,1.80611e+01,1.74547e+01,1.83999e+01,1.88592e+01,1.96276e+01,1.98397e+01
36,1.80571e+01,1.74506e+01,1.83959e+01,1.88551e+01,1.96234e+01,1.98355e+01
37,1.80530e+01,1.74467e+01,1.83918e+01,1.88510e+01,1.96193e+01,1.98314e+01
38,1.80490e+01,1.74427e+01,1.83878e+01,1.88470e+01,1.96152e+01,1.98273e+01
39,1.80451e+01,1.74388e+01,1.83838e+01,1.88430e+01,1.96112e+01,1.98232e+01
40,1.80411e+01,1.74349e+01,1.83799e+01,1.88390e+01,1.96071e+01,1.98192e+01
41,1.80373e+01,1.74310e+01,1.83760e+01,1.88351e+01,1.96032e+01,1.98152e+01
42,1.80334e+01,1.74272e+01,1.83721e+01,1.88312e+01,1.95992e+01,1.98113e+01
43,1.80296e+01,1.74234e+01,1.83682e+01,1.88273e+01,1.95953e+01,1.98074e+01
44,1.80258e+01,1.74196e+01,1.83644e+01,1.88235e+01,1.95915e+01,1.98035e+01
45,1.80221e+01,1.74159e+01,1.83607e+01,1.88197e+01,1.95876e+01,1.97997e+01
46,1.80184e+01,1.74123e+01,1.83570e+01,1.88160e+01,1.95839e+01,1.97959e+01
47,1.80147e+01,1.74086e+01,1.83533e+01,1.88123e+01,1.95801e+01,1.97921e+01
48,1.80111e+01,1.74050e+01,1.83497e+01,1.88086e+01,1.95764e+01,1.97884e+01
49,1.80075e+01,1.74015e+01,1.83461e+01,1.88050e+01,1.95728e+01,1.97847e+01
50,1.80040e+01,1.73980e+01,1.83425e+01,1.88014e+01,1.95692e+01,1.97811e+01
51,1.80005e+01,1.73945e+01,1.83390e+01,1.87979e+01,1.95656e+01,1.97775e+01
52,1.79970e+01,1.73911e+01,1.83355e+01,1.87944e+01,1.95621e+01,1.97740e+01
53,1.79936e+01,1.73877e+01,1.83321e+01,1.87909e+01,1.95586e+01,1.97705e+01
54,1.79902e+01,1.73844e+01,1.83287e+01,1.87875e+01,1.95552e+01,1.97671e+01
55,1.79869e+01,1.73811e+01,1.83254e+01,1.87842e+01,1.95518e+01,1.97637e+01
56,1.79837e+01,1.73778e+01,1.83221e+01,1.87809e+01,1.95484e+01,1.97603e+01
57,1.79804e+01,1.73746e+01,1.83189e+01,1.87776e+01,1.95451e+01,1.97570e+01
58,1.79773e+01,1.73715e+01,1.83157e+01,1.87744e+01,1.95419e+01,1.97538e+01
59,1.79741e+01,1.73684e+01,1.83125e+01,1.87712e+01,1.95387e+01,1.97506e+01
60,1.79710e+01,1.73653e+01,1.83094e+01,1.87681e+01,1.95355e+01,1.97474e+01
61,1.79680e+01,1.73623e+01,1.83064e+01,1.87650e+01,1.95324e+01,1.97443e+01
62,1.79650e+01,1.73594e+01,1.83034e+01,1.87620e+01,1.95294e+01,1.97412e+01
63,1.79621e+01,1.73564e+01,1.83004e+01,1.87591e+01,1.95264e+01,1.97382e+01
64,1.79592e+01,1.73536e+01,1.82975e+01,1.87561e+01,1.95234e+01,1.97353e+01
65,1.79563e+01,1.73508e+01,1.82947e+01,1.87533e+01,1.95205e+01,1.97323e+01
66,1.79536e+01,1.73480e+01,1.82919e+01,1.87504e+01,1.95177e+01,1.97295e+01
67,1.79508e+01,1.73453e+01,1.82891e+01,1.87477e+01,1.95149e+01,1.97267e+01
68,1.79481e+01,1.73426e+01,1.82864e+01,1.87450e+01,1.95121e+01,1.97239e+01
69,1.79455e+01,1.73400e+01,1.82838e+01,1.87423e+01,1.95094e+01,1.97212e+01
70,1.79429e+01,1.73374e+01,1.82812e+01,1.87397e+01,1.95068e+01,1.97186e+01
71,1.79404e+01,1.73349e+01,1.82786e+01,1.87371e+01,1.95042e+01,1.97160e+01
72,1.79379e+01,1.73325e+01,1.82761e+01,1.87346e+01,1.95017e+01,1.97134e+01
73,1.79355e+01,1.73301e+01,1.82737e+01,1.87322e+01,1.94992e+01,1.97110e+01
74,1.79331e+01,1.73277e+01,1.82713e+01,1.87298e+01,1.94968e+01,1.97085e+01
75,1.79308e+01,1.73254e+01,1.82690e+01,1.87274e+01,1.94944e+01,1.97061e+01
76,1.79285e+01,1.73231e+01,1.82667e+01,1.87251e+01,1.94921e+01,1.97038e+01
77,1.79263e+01,1.73209e+01,1.82645e+01,1.87229e+01,1.94898e+01,1.97015e+01
78,1.79241e+01,1.73188e+01,1.82623e+01,1.87207e+01,1.94876e+01,1.96993e+01
79,1.79220e+01,1.73167e+01,1.82602e+01,1.87186e+01,1.94854e+01,1.96972e+01
80,1.79200e+01,1.73147e+01,1.82581e+01,1.87165e+01,1.94833e+01,1.96951e+01
81,1.79180e+01,1.73127e+01,1.82561e+01,1.87145e+01,1.94813e+01,1.96930e+01
82,1.79160e+01,1.73108e+01,1.82541e+01,1.87125e+01,1.94793e+01,1.96910e+01
83,1.79141e+01,1.73089e+01,1.82523e+01,1.87106e+01,1.94774e+01,1.96891e+01
84,1.79123e+01,1.73071e+01,1.82504e+01,1.87087e+01,1.94755e+01,1.96872e+01
85,1.79105e+01,1.73053e+01,1.82486e+01,1.87069e+01,1.94737e+01,1.96854e+01
86,1.79088e+01,1.73036e+01,1.82469e+01,1.87052e+01,1.94719e+01,1.96836e+01
87,1.79071e+01,1.73019e+01,1.82452e+01,1.87035e+01,1.94702e+01,1.96819e+01
88,1.79055e+01,1.73003e+01,1.82436e+01,1.87019e+01,1.94686e+01,1.96803e+01
89,1.79039e+01,1.72988e+01,1.82420e+01,1.87003e+01,1.94670e+01,1.96787e+01
90,1.79024e+01,1.72973e+01,1.82405e+01,1.86988e+01,1.94654e+01,1.96771e+01
91,1.79010e+01,1.72959e+01,1.82390e+01,1.86973e+01,1.94640e+01,1.96756e+01
92,1.78996e+01,1.72945e+01,1.82376e+01,1.86959e+01,1.94625e+01,1.96742e+01
93,1.78982e+01,1.72931e+01,1.82363e+01,1.86945e+01,1.94612e+01,1.96728e+01
94,1.78970e+01,1.72919e+01,1.82350e+01,1.86932e+01,1.94599e+01,1.96715e+01
95,1.78957e+01,1.72906e+01,1.82338e+01,1.86920e+01,1.94586e+01,1.96702e+01
96,1.78946e+01,1.72895e+01,1.82326e+01,1.86908e+01,1.94574e+01,1.96690e+01
97,1.78934e+01,1.72884e+01,1.82315e+01,1.86897e+01,1.94563e+01,1.96679e+01
98,1.78924e+01,1.72873e+01,1.82304e+01,1.86886e+01,1.94552e+01,1.96668e+01
99,1.78914e+01,1.72863e+01,1.82294e+01,1.86876e+01,1.94541e+01,1.96658e+01
100,1.78904e+01,1.72854e+01,1.82284e+01,1.86866e+01,1.94532e+01,1.96648e+01
101,1.78895e+01,1.72845e+01,1.82275e+01,1.86857e+01,1.94522e+01,1.96639e+01
102,1.78886e+01,1.72836e+01,1.82267e+01,1.86848e+01,1.94514e+01,1.96630e+01
103,1.78878e+01,1.72828e+01,1.82258e+01,1.86840e+01,1.94505e+01,1.96622e+01
104,1.78871e+01,1.72821e+01,1.82251e+01,1.86833e+01,1.94498e+01,1.96614e+01
105,1.78864e+01,1.72814e+01,1.82244e+01,1.86826e+01,1.94491e+01,1.96607e+01
106,1.78858e+01,1.72808e+01,1.82238e+01,1.86819e+01,1.94484e+01,1.96601e+01
107,1.78852e+01,1.72802e+01,1.82232e+01,1.86813e+01,1.94478e+01,1.96595e+01
108,1.78847e+01,1.72797e+01,1.82226e+01,1.86808e+01,1.94473e+01,1.96589e+01
109,1.78842e+01,1.72792e+01,1.82222e+01,1.86803e+01,1.94468e+01,1.96584e+01
110,1.78838e+01,1.72788e+01,1.82217e+01,1.86799e+01,1.94464e+01,1.96580e+01
111,1.78834e+01,1.72784e+01,1.82214e+01,1.86795e+01,1.94460e+01,1.96576e+01
112,1.78830e+01,1.72781e+01,1.82210e+01,1.86792e+01,1.94456e+01,1.96573e+01
