# Radius per segment (in mm): 20.0, 50.0, 60.0, 60.0, 40.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.81218e+01,1.78170e+01,1.83419e+01,1.86823e+01,1.92282e+01,1.99830e+01
2,1.81052e+01,1.78005e+01,1.83253e+01,1.86656e+01,1.92114e+01,1.99660e+01
3,1.80887e+01,1.77840e+01,1.83086e+01,1.86489e+01,1.91946e+01,1.99490e+01
4,1.80721e+01,1.77675e+01,1.82920e+01,1.86322e+01,1.91778e+01,1.99320e+01
5,1.80556e+01,1.77510e+01,1.82754e+01,1.86155e+01,1.91610e+01,1.99150e+01
6,1.80390e+01,1.77346e+01,1.82589e+01,1.85988e+01,1.91442e+01,1.98981e+01
7,1.80225e+01,1.77181e+01,1.82423e+01,1.85822e+01,1.91274e+01,1.98812e+01
8,1.80060e+01,1.77017e+01,1.82258e+01,1.85656e+01,1.91107e+01,1.98642e+01
9,1.79896e+01,1.76853e+01,1.82092e+01,1.85490e+01,1.90940e+01,1.98474e+01
10,1.79731e+01,1.76689e+01,1.81927e+01,1.85324e+01,1.90773e+01,1.98305e+01
11,1.79567e+01,1.76526e+01,1.81763e+01,1.85159e+01,1.90606e+01,1.98137e+01
12,1.79403e+01,1.76362e+01,1.81598e+01,1.84994e+01,1.90440e+01,1.97968e+01
13,1.79240e+01,1.76200e+01,1.81434e+01,1.84829e+01,1.90274e+01,1.97801e+01
14,1.79076e+01,1.76037e+01,1.81270e+01,1.84664e+01,1.90108e+01,1.97633e+01
15,1.78913e+01,1.75875e+01,1.81107e+01,1.84500e+01,1.89943e+01,1.97466e+01
16,1.78751e+01,1.75713e+01,1.80944e+01,1.84336e+01,1.89778e+01,1.97299e+01
17,1.78589e+01,1.75551e+01,1.80781e+01,1.84173e+01,1.89613e+01,1.97133e+01
18,1.78427e+01,1.75390e+01,1.80619e+01,1.84010e+01,1.89449e+01,1.96967e+01
19,1.78266e+01,1.75230e+01,1.80457e+01,1.83847e+01,1.89285e+01,1.96802e+01
20,1.78105e+01,1.75069e+01,1.80296e+01,1.83685e+01,1.89122e+01,1.96637e+01
21,1.77944e+01,1.74910e+01,1.80135e+01,1.83524e+01,1.88959e+01,1.96472e+01
22,1.77784e+01,1.74750e+01,1.79975e+01,1.83362e+01,1.88796e+01,1.96308e+01
23,1.77625e+01,1.74592e+01,1.79815e+01,1.83202e+01,1.88635e+01,1.96145e+01
24,1.77466e+01,1.74433e+01,1.79655e+01,1.83042e+01,1.88473e+01,1.95982e+01
25,1.77308e+01,1.74276e+01,1.79497e+01,1.82882e+01,1.88312e+01,1.95819e+01
