# Radius per segment (in mm): 20.0, 60.0, 50.0, 50.0, 40.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.78313e+01,1.75277e+01,1.80004e+01,1.85129e+01,1.92715e+01,1.99839e+01
2,1.78157e+01,1.75121e+01,1.79848e+01,1.84971e+01,1.92556e+01,1.99679e+01
3,1.78001e+01,1.74966e+01,1.79692e+01,1.84814e+01,1.92397e+01,1.99519e+01
4,1.77846e+01,1.74811e+01,1.79536e+01,1.84657e+01,1.92239e+01,1.99358e+01
5,1.77690e+01,1.74656e+01,1.79380e+01,1.84500e+01,1.92080e+01,1.99198e+01
6,1.77535e+01,1.74502e+01,1.79224e+01,1.84343e+01,1.91922e+01,1.99038e+01
7,1.77379e+01,1.74347e+01,1.79069e+01,1.84187e+01,1.91763e+01,1.98878e+01
8,1.77224e+01,1.74193e+01,1.78913e+01,1.84030e+01,1.91605e+01,1.98719e+01
9,1.77070e+01,1.74039e+01,1.78758e+01,1.83874e+01,1.91447e+01,1.98559e+01
10,1.76915e+01,1.73885e+01,1.78603e+01,1.83718e+01,1.91290e+01,1.98400e+01
11,1.76761e+01,1.73731e+01,1.78448e+01,1.83562e+01,1.91132e+01,1.98241e+01
12,1.76607e+01,1.73578e+01,1.78294e+01,1.83407e+01,1.90975e+01,1.98083e+01
13,1.76453e+01,1.73424e+01,1.78140e+01,1.83251e+01,1.90818e+01,1.97924e+01
14,1.76300e+01,1.73272e+01,1.77986e+01,1.83097e+01,1.90662e+01,1.97766e+01
15,1.76146e+01,1.73119e+01,1.77833e+01,1.82942e+01,1.90506e+01,1.97609e+01
16,1.75994e+01,1.72967e+01,1.77680e+01,1.82788e+01,1.90350e+01,1.97452e+01
17,1.75841e+01,1.72815e+01,1.77527e+01,1.82634e+01,1.90195e+01,1.97295e+01
18,1.75689e+01,1.72664e+01,1.77375e+01,1.82481e+01,1.90040e+01,1.97138e+01
19,1.75538e+01,1.72513e+01,1.77223e+01,1.82328e+01,1.89885e+01,1.96982e+01
20,1.75387e+01,1.72363e+01,1.77071e+01,1.82175e+01,1.89731e+01,1.96827e+01
21,1.75236e+01,1.72213e+01,1.76920e+01,1.82023e+01,1.89578e+01,1.96672e+01
22,1.75086e+01,1.72063e+01,1.76770e+01,1.81872e+01,1.89425e+01,1.96517e+01
23,1.74937e+01,1.71914e+01,1.76620e+01,1.81721e+01,1.89272e+01,1.96363e+01
24,1.74787e+01,1.71766e+01,1.76470e+01,1.81570e+01,1.89120e+01,1.96210e+01
25,1.74639e+01,1.71618e+01,1.76322e+01,1.81420e+01,1.88969e+01,1.96057e+01
26,1.74491e+01,1.71471e+01,1.76173e+01,1.81271e+01,1.88818e+01,1.95904e+01
27,1.74343e+01,1.71324e+01,1.76026e+01,1.81122e+01,1.88667e+01,1.95753e+01
28,1.74197e+01,1.71178e+01,1.75878e+01,1.80974e+01,1.88518e+01,1.95601e+01
29,1.74050e+01,1.71032e+01,1.75732e+01,1.80827e+01,1.88368e+01,1.95451e+01
30,1.73905e+01,1.70887e+01,1.75586e+01,1.80680e+01,1.88220e+01,1.95301e+01
31,1.73760e+01,1.70743e+01,1.75441e+01,1.80533e+01,1.88072e+01,1.95152e+01
32,1.73616e+01,1.70599e+01,1.75296e+01,1.80388e+01,1.87925e+01,1.95003e+01
33,1.73472e+01,1.70456e+01,1.75152e+01,1.80243e+01,1.87779e+01,1.94856e+01
34,1.73329e+01,1.70314e+01,1.75009e+01,1.80099e+01,1.87633e+01,1.94709e+01
35,1.73187e+01,1.70172e+01,1.74867e+01,1.79955e+01,1.87488e+01,1.94562e+01
36,1.73046e+01,1.70032e+01,1.74725e+01,1.79813e+01,1.87344e+01,1.94417e+01
37,1.72905e+01,1.69892e+01,1.74584e+01,1.79671e+01,1.87201e+01,1.94272e+01
38,1.72766e+01,1.69752e+01,1.74444e+01,1.79530e+01,1.87058e+01,1.94128e+01
39,1.72627e+01,1.69614e+01,1.74305e+01,1.79389e+01,1.86917e+01,1.93985e+01
40,1.72488e+01,1.69476e+01,1.74166e+01,1.79250e+01,1.86776e+01,1.93843e+01
41,1.72351e+01,1.69340e+01,1.74028e+01,1.79111e+01,1.86636e+01,1.93701e+01
42,1.72214e+01,1.69204e+01,1.73892e+01,1.78973e+01,1.86496e+01,1.93561e+01
43,1.72079e+01,1.69068e+01,1.73756e+01,1.78837e+01,1.86358e+01,1.93421e+01
44,1.71944e+01,1.68934e+01,1.73621e+01,1.78700e+01,1.86221e+01,1.93282e+01
45,1.71810e+01,1.68801e+01,1.73486e+01,1.78565e+01,1.86084e+01,1.93144e+01
46,1.71677e+01,1.68668e+01,1.73353e+01,1.78431e+01,1.85948e+01,1.93008e+01
47,1.71545e+01,1.68537e+01,1.73221e+01,1.78298e+01,1.85814e+01,1.92872e+01
48,1.71414e+01,1.68406e+01,1.73089e+01,1.78165e+01,1.85680e+01,1.92737e+01
49,1.71284e+01,1.68277e+01,1.72959e+01,1.78034e+01,1.85547e+01,1.92603e+01
50,1.71155e+01,1.68148e+01,1.72829e+01,1.77904e+01,1.85415e+01,1.92470e+01
51,1.71026e+01,1.68020e+01,1.72701e+01,1.77774e+01,1.85285e+01,1.92338e+01
52,1.70899e+01,1.67894e+01,1.72573e+01,1.77646e+01,1.85155e+01,1.92207e+01
53,1.70773e+01,1.67768e+01,1.72447e+01,1.77518e+01,1.85026e+01,1.92077e+01
54,1.70648e+01,1.67643e+01,1.72321e+01,1.77392e+01,1.84899e+01,1.91948e+01
55,1.70523e+01,1.67519e+01,1.72197e+01,1.77267e+01,1.84772e+01,1.91820e+01
56,1.70400e+01,1.67397e+01,1.72073e+01,1.77142e+01,1.84646e+01,1.91693e+01
57,1.70278e+01,1.67275e+01,1.71951e+01,1.77019e+01,1.84522e+01,1.91567e+01
58,1.70157e+01,1.67155e+01,1.71829e+01,1.76897e+01,1.84398e+01,1.91443e+01
59,1.70037e+01,1.67035e+01,1.71709e+01,1.76776e+01,1.84276e+01,1.91319e+01
60,1.69918e+01,1.66917e+01,1.71590e+01,1.76656e+01,1.84155e+01,1.91197e+01
61,1.69800e+01,1.66799e+01,1.71472e+01,1.76537e+01,1.84035e+01,1.91076e+01
62,1.69684e+01,1.66683e+01,1.71355e+01,1.76419e+01,1.83916e+01,1.90956e+01
63,1.69568e+01,1.66568e+01,1.71239e+01,1.76303e+01,1.83798e+01,1.90837e+01
64,1.69454e+01,1.66454e+01,1.71125e+01,1.76187e+01,1.83681e+01,1.90719e+01
65,1.69340e+01,1.66341e+01,1.71011e+01,1.76073e+01,1.83566e+01,1.90602e+01
66,1.69228e+01,1.66230e+01,1.70899e+01,1.75960e+01,1.83451e+01,1.90487e+01
67,1.69117e+01,1.66119e+01,1.70787e+01,1.75847e+01,1.83338e+01,1.90372e+01
68,1.69007e+01,1.66010e+01,1.70677e+01,1.75737e+01,1.83226e+01,1.90259e+01
69,1.68899e+01,1.65902e+01,1.70568e+01,1.75627e+01,1.83115e+01,1.90148e+01
