# Radius per segment (in mm): 20.0, 50.0, 50.0, 10.0, 40.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,5.99266e+00,5.73539e+00,6.17832e+00,6.57108e+00,1.95525e+01,1.99901e+01
2,5.98466e+00,5.72742e+00,6.17030e+00,6.56301e+00,1.95427e+01,1.99803e+01
3,5.97647e+00,5.71926e+00,6.16208e+00,6.55474e+00,1.95329e+01,1.99704e+01
4,5.96828e+00,5.71110e+00,6.15387e+00,6.54648e+00,1.95231e+01,1.99606e+01
5,5.96009e+00,5.70294e+00,6.14566e+00,6.53823e+00,1.95133e+01,1.99508e+01
6,5.95192e+00,5.69480e+00,6.13747e+00,6.52999e+00,1.95035e+01,1.99409e+01
7,5.94376e+00,5.68667e+00,6.12929e+00,6.52176e+00,1.94938e+01,1.99311e+01
8,5.93561e+00,5.67855e+00,6.12112e+00,6.51355e+00,1.94841e+01,1.99213e+01
9,5.92748e+00,5.67045e+00,6.11297e+00,6.50535e+00,1.94744e+01,1.99116e+01
10,5.91937e+00,5.66237e+00,6.10484e+00,6.49718e+00,1.94647e+01,1.99018e+01
11,5.91128e+00,5.65431e+00,6.09673e+00,6.48902e+00,1.94550e+01,1.98921e+01
12,5.90321e+00,5.64627e+00,6.08864e+00,6.48088e+00,1.94453e+01,1.98824e+01
13,5.89517e+00,5.63826e+00,6.08057e+00,6.47277e+00,1.94357e+01,1.98728e+01
14,5.88715e+00,5.63027e+00,6.07253e+00,6.46469e+00,1.94262e+01,1.98631e+01
15,5.87916e+00,5.62230e+00,6.06451e+00,6.45663e+00,1.94166e+01,1.98535e+01
16,5.87119e+00,5.61437e+00,6.05653e+00,6.44860e+00,1.94071e+01,1.98440e+01
17,5.86326e+00,5.60647e+00,6.04857e+00,6.44060e+00,1.93976e+01,1.98344e+01
18,5.85536e+00,5.59859e+00,6.04065e+00,6.43263e+00,1.93882e+01,1.98250e+01
19,5.84749e+00,5.59076e+00,6.03277e+00,6.42470e+00,1.93788e+01,1.98155e+01
20,5.83966e+00,5.58296e+00,6.02492e+00,6.41681e+00,1.93694e+01,1.98061e+01
21,5.83187e+00,5.57519e+00,6.01710e+00,6.40895e+00,1.93601e+01,1.97967e+01
22,5.82412e+00,5.56747e+00,6.00933e+00,6.40113e+00,1.93509e+01,1.97874e+01
23,5.81641e+00,5.55979e+00,6.00160e+00,6.39336e+00,1.93416e+01,1.97782e+01
24,5.80874e+00,5.55214e+00,5.99391e+00,6.38563e+00,1.93325e+01,1.97690e+01
25,5.80111e+00,5.54455e+00,5.98627e+00,6.37794e+00,1.93234e+01,1.97598e+01
26,5.79354e+00,5.53700e+00,5.97867e+00,6.37030e+00,1.93143e+01,1.97507e+01
27,5.78601e+00,5.52950e+00,5.97112e+00,6.36271e+00,1.93053e+01,1.97417e+01
28,5.77853e+00,5.52204e+00,5.96362e+00,6.35517e+00,1.92964e+01,1.97327e+01
29,5.77110e+00,5.51464e+00,5.95617e+00,6.34767e+00,1.92875e+01,1.97238e+01
30,5.76372e+00,5.50729e+00,5.94877e+00,6.34024e+00,1.92787e+01,1.97149e+01
31,5.75640e+00,5.50000e+00,5.94143e+00,6.33285e+00,1.92700e+01,1.97061e+01
32,5.74913e+00,5.49276e+00,5.93414e+00,6.32553e+00,1.92613e+01,1.96974e+01
33,5.74192e+00,5.48557e+00,5.92692e+00,6.31826e+00,1.92527e+01,1.96887e+01
34,5.73477e+00,5.47845e+00,5.91975e+00,6.31105e+00,1.92441e+01,1.96802e+01
35,5.72768e+00,5.47139e+00,5.91264e+00,6.30390e+00,1.92357e+01,1.96716e+01
36,5.72066e+00,5.46439e+00,5.90559e+00,6.29682e+00,1.92273e+01,1.96632e+01
37,5.71369e+00,5.45745e+00,5.89861e+00,6.28980e+00,1.92190e+01,1.96548e+01
38,5.70679e+00,5.45057e+00,5.89169e+00,6.28284e+00,1.92107e+01,1.96466e+01
39,5.69996e+00,5.44377e+00,5.88484e+00,6.27595e+00,1.92026e+01,1.96384e+01
40,5.69320e+00,5.43703e+00,5.87806e+00,6.26913e+00,1.91945e+01,1.96302e+01
41,5.68650e+00,5.43036e+00,5.87135e+00,6.26238e+00,1.91865e+01,1.96222e+01
42,5.67988e+00,5.42376e+00,5.86471e+00,6.25570e+00,1.91786e+01,1.96143e+01
43,5.67333e+00,5.41723e+00,5.85814e+00,6.24910e+00,1.91708e+01,1.96064e+01
44,5.66685e+00,5.41077e+00,5.85164e+00,6.24256e+00,1.91630e+01,1.95986e+01
45,5.66044e+00,5.40439e+00,5.84522e+00,6.23611e+00,1.91554e+01,1.95909e+01
46,5.65411e+00,5.39809e+00,5.83887e+00,6.22973e+00,1.91478e+01,1.95833e+01
47,5.64786e+00,5.39186e+00,5.83261e+00,6.22342e+00,1.91403e+01,1.95758e+01
48,5.64169e+00,5.38571e+00,5.82642e+00,6.21720e+00,1.91330e+01,1.95684e+01
49,5.63560e+00,5.37964e+00,5.82031e+00,6.21106e+00,1.91257e+01,1.95611e+01
50,5.62958e+00,5.37365e+00,5.81428e+00,6.20499e+00,1.91185e+01,1.95539e+01
51,5.62365e+00,5.36774e+00,5.80834e+00,6.19902e+00,1.91114e+01,1.95468e+01
52,5.61781e+00,5.36191e+00,5.80247e+00,6.19312e+00,1.91045e+01,1.95397e+01
53,5.61205e+00,5.35617e+00,5.79670e+00,6.18731e+00,1.90976e+01,1.95328e+01
54,5.60637e+00,5.35052e+00,5.79100e+00,6.18159e+00,1.90908e+01,1.95260e+01
55,5.60078e+00,5.34495e+00,5.78540e+00,6.17595e+00,1.90841e+01,1.95193e+01
56,5.59528e+00,5.33946e+00,5.77988e+00,6.17040e+00,1.90776e+01,1.95127e+01
57,5.58986e+00,5.33407e+00,5.77445e+00,6.16494e+00,1.90711e+01,1.95062e+01
58,5.58454e+00,5.32876e+00,5.76912e+00,6.15958e+00,1.90647e+01,1.94998e+01
59,5.57930e+00,5.32355e+00,5.76387e+00,6.15430e+00,1.90585e+01,1.94935e+01
60,5.57416e+00,5.31843e+00,5.75871e+00,6.14911e+00,1.90524e+01,1.94874e+01
61,5.56911e+00,5.31339e+00,5.75365e+00,6.14402e+00,1.90463e+01,1.94813e+01
62,5.56416e+00,5.30846e+00,5.74868e+00,6.13903e+00,1.90404e+01,1.94754e+01
63,5.55929e+00,5.30361e+00,5.74380e+00,6.13412e+00,1.90346e+01,1.94695e+01
64,5.55453e+00,5.29886e+00,5.73902e+00,6.12932e+00,1.90289e+01,1.94638e+01
65,5.54985e+00,5.29421e+00,5.73434e+00,6.12461e+00,1.90233e+01,1.94582e+01
66,5.54528e+00,5.28965e+00,5.72975e+00,6.11999e+00,1.90179e+01,1.94527e+01
67,5.54080e+00,5.28519e+00,5.72526e+00,6.11548e+00,1.90125e+01,1.94473e+01
68,5.53642e+00,5.28082e+00,5.72087e+00,6.11106e+00,1.90073e+01,1.94421e+01
69,5.53214e+00,5.27656e+00,5.71658e+00,6.10675e+00,1.90022e+01,1.94370e+01
70,5.52796e+00,5.27239e+00,5.71239e+00,6.10253e+00,1.89972e+01,1.94319e+01
71,5.52388e+00,5.26832e+00,5.70829e+00,6.09842e+00,1.89923e+01,1.94270e+01
72,5.51990e+00,5.26436e+00,5.70430e+00,6.09440e+00,1.89876e+01,1.94223e+01
73,5.51602e+00,5.26049e+00,5.70041e+00,6.09049e+00,1.89830e+01,1.94176e+01
74,5.51224e+00,5.25673e+00,5.69662e+00,6.08668e+00,1.89785e+01,1.94131e+01
75,5.50856e+00,5.25306e+00,5.69294e+00,6.08298e+00,1.89741e+01,1.94087e+01
76,5.50499e+00,5.24950e+00,5.68936e+00,6.07937e+00,1.89698e+01,1.94044e+01
77,5.50152e+00,5.24605e+00,5.68588e+00,6.07587e+00,1.89657e+01,1.94002e+01
78,5.49815e+00,5.24269e+00,5.68250e+00,6.07248e+00,1.89616e+01,1.93962e+01
79,5.49489e+00,5.23944e+00,5.67923e+00,6.06919e+00,1.89578e+01,1.93923e+01
80,5.49173e+00,5.23629e+00,5.67606e+00,6.06600e+00,1.89540e+01,1.93885e+01
81,5.48867e+00,5.23325e+00,5.67300e+00,6.06292e+00,1.89503e+01,1.93848e+01
82,5.48572e+00,5.23031e+00,5.67004e+00,6.05995e+00,1.89468e+01,1.93813e+01
83,5.48288e+00,5.22747e+00,5.66719e+00,6.05708e+00,1.89434e+01,1.93779e+01
84,5.48014e+00,5.22474e+00,5.66444e+00,6.05432e+00,1.89402e+01,1.93746e+01
85,5.47750e+00,5.22212e+00,5.66180e+00,6.05166e+00,1.89370e+01,1.93714e+01
86,5.47497e+00,5.21960e+00,5.65926e+00,6.04911e+00,1.89340e+01,1.93684e+01
87,5.47255e+00,5.21718e+00,5.65683e+00,6.04667e+00,1.89311e+01,1.93655e+01
88,5.47023e+00,5.21487e+00,5.65451e+00,6.04433e+00,1.89283e+01,1.93627e+01
89,5.46802e+00,5.21267e+00,5.65229e+00,6.04210e+00,1.89257e+01,1.93601e+01
90,5.46591e+00,5.21057e+00,5.65018e+00,6.03998e+00,1.89232e+01,1.93575e+01
91,5.46391e+00,5.20858e+00,5.64817e+00,6.03796e+00,1.89208e+01,1.93551e+01
92,5.46202e+00,5.20669e+00,5.64627e+00,6.03605e+00,1.89185e+01,1.93529e+01
93,5.46023e+00,5.20491e+00,5.64448e+00,6.03425e+00,1.89164e+01,1.93507e+01
94,5.45854e+00,5.20323e+00,5.64279e+00,6.03255e+00,1.89144e+01,1.93487e+01
95,5.45696e+00,5.20165e+00,5.64121e+00,6.03096e+00,1.89125e+01,1.93468e+01
96,5.45549e+00,5.20019e+00,5.63973e+00,6.02947e+00,1.89108e+01,1.93450e+01
97,5.45412e+00,5.19882e+00,5.63836e+00,6.02809e+00,1.89091e+01,1.93434e+01
98,5.45286e+00,5.19756e+00,5.63709e+00,6.02682e+00,1.89076e+01,1.93419e+01
99,5.45170e+00,5.19641e+00,5.63593e+00,6.02565e+00,1.89063e+01,1.93405e+01
100,5.45064e+00,5.19536e+00,5.63487e+00,6.02458e+00,1.89050e+01,1.93392e+01
101,5.44969e+00,5.19441e+00,5.63391e+00,6.02362e+00,1.89039e+01,1.93381e+01
102,5.44884e+00,5.19356e+00,5.63306e+00,6.02277e+00,1.89029e+01,1.93371e+01
103,5.44810e+00,5.19282e+00,5.63232e+00,6.02202e+00,1.89020e+01,1.93362e+01
104,5.44746e+00,5.19218e+00,5.63167e+00,6.02137e+00,1.89012e+01,1.93354e+01
105,5.44692e+00,5.19164e+00,5.63113e+00,6.02083e+00,1.89006e+01,1.93348e+01
106,5.44648e+00,5.19121e+00,5.63069e+00,6.02038e+00,1.89000e+01,1.93343e+01
107,5.44614e+00,5.19087e+00,5.63035e+00,6.02004e+00,1.88996e+01,1.93339e+01
108,5.44590e+00,5.19063e+00,5.63012e+00,6.01980e+00,1.88994e+01,1.93336e+01
109,5.44577e+00,5.19050e+00,5.62998e+00,6.01967e+00,1.88992e+01,1.93334e+01
110,5.44573e+00,5.19046e+00,5.62994e+00,6.01963e+00,1.88992e+01,1.93334e+01
111,5.44579e+00,5.19052e+00,5.63000e+00,6.01969e+00,1.88992e+01,1.93334e+01
112,5.44595e+00,5.19068e+00,5.63016e+00,6.01985e+00,1.88994e+01,1.93336e+01
113,5.44620e+00,5.19093e+00,5.63042e+00,6.02011e+00,1.88997e+01,1.93339e+01
