# Radius per segment (in mm): 20.0, 20.0, 40.0, 60.0, 10.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.02622e+01,9.98885e+00,1.10843e+01,1.14977e+01,1.18364e+01,1.98722e+01
2,1.02472e+01,9.97395e+00,1.10692e+01,1.14825e+01,1.18211e+01,1.98552e+01
3,1.02907e+01,1.00172e+01,1.11131e+01,1.15267e+01,1.18655e+01,1.99045e+01
4,1.02998e+01,1.00263e+01,1.11224e+01,1.15360e+01,1.18749e+01,1.99149e+01
5,1.02136e+01,9.94046e+00,1.10352e+01,1.14483e+01,1.17867e+01,1.98169e+01
6,1.00588e+01,9.78621e+00,1.08785e+01,1.12907e+01,1.16285e+01,1.96410e+01
7,9.92523e+00,9.65320e+00,1.07434e+01,1.11549e+01,1.14920e+01,1.94892e+01
8,9.88350e+00,9.61162e+00,1.07012e+01,1.11124e+01,1.14493e+01,1.94418e+01
9,9.91976e+00,9.64774e+00,1.07379e+01,1.11493e+01,1.14864e+01,1.94830e+01
10,9.94860e+00,9.67648e+00,1.07671e+01,1.11787e+01,1.15159e+01,1.95158e+01
11,9.89157e+00,9.61966e+00,1.07094e+01,1.11206e+01,1.14576e+01,1.94510e+01
12,9.74923e+00,9.47787e+00,1.05654e+01,1.09758e+01,1.13121e+01,1.92893e+01
13,9.60072e+00,9.32992e+00,1.04152e+01,1.08247e+01,1.11603e+01,1.91206e+01
14,9.53097e+00,9.26044e+00,1.03446e+01,1.07538e+01,1.10890e+01,1.90414e+01
15,9.55262e+00,9.28201e+00,1.03665e+01,1.07758e+01,1.11111e+01,1.90660e+01
16,9.59438e+00,9.32361e+00,1.04088e+01,1.08183e+01,1.11538e+01,1.91134e+01
17,9.56657e+00,9.29591e+00,1.03807e+01,1.07900e+01,1.11254e+01,1.90818e+01
18,9.44359e+00,9.17340e+00,1.02563e+01,1.06649e+01,1.09997e+01,1.89422e+01
19,9.28744e+00,9.01783e+00,1.00983e+01,1.05060e+01,1.08401e+01,1.87649e+01
20,9.19073e+00,8.92150e+00,1.00005e+01,1.04077e+01,1.07412e+01,1.86551e+01
21,9.19156e+00,8.92232e+00,1.00013e+01,1.04085e+01,1.07421e+01,1.86560e+01
22,9.23847e+00,8.96905e+00,1.00488e+01,1.04562e+01,1.07900e+01,1.87093e+01
23,9.23769e+00,8.96828e+00,1.00480e+01,1.04554e+01,1.07892e+01,1.87084e+01
24,9.13944e+00,8.87040e+00,9.94862e+00,1.03555e+01,1.06888e+01,1.85969e+01
25,8.98365e+00,8.71520e+00,9.79104e+00,1.01970e+01,1.05296e+01,1.84200e+01
26,8.86325e+00,8.59526e+00,9.66927e+00,1.00745e+01,1.04066e+01,1.82834e+01
27,8.83879e+00,8.57089e+00,9.64453e+00,1.00497e+01,1.03816e+01,1.82557e+01
28,8.88269e+00,8.61462e+00,9.68893e+00,1.00943e+01,1.04264e+01,1.83055e+01
29,8.90463e+00,8.63648e+00,9.71112e+00,1.01166e+01,1.04489e+01,1.83304e+01
30,8.83460e+00,8.56671e+00,9.64029e+00,1.00454e+01,1.03773e+01,1.82509e+01
31,8.68721e+00,8.41989e+00,9.49122e+00,9.89547e+00,1.02267e+01,1.80837e+01
32,8.54834e+00,8.28154e+00,9.35077e+00,9.75422e+00,1.00848e+01,1.79262e+01
33,8.49615e+00,8.22954e+00,9.29798e+00,9.70113e+00,1.00314e+01,1.78670e+01
34,8.52920e+00,8.26248e+00,9.33141e+00,9.73476e+00,1.00652e+01,1.79045e+01
35,8.56781e+00,8.30093e+00,9.37045e+00,9.77402e+00,1.01047e+01,1.79483e+01
36,8.52726e+00,8.26054e+00,9.32944e+00,9.73278e+00,1.00632e+01,1.79023e+01
37,8.39573e+00,8.12950e+00,9.19642e+00,9.59900e+00,9.92881e+00,1.77531e+01
38,8.24513e+00,7.97947e+00,9.04411e+00,9.44582e+00,9.77493e+00,1.75823e+01
39,8.16505e+00,7.89969e+00,8.96312e+00,9.36437e+00,9.69310e+00,1.74915e+01
40,8.18033e+00,7.91492e+00,8.97858e+00,9.37992e+00,9.70872e+00,1.75089e+01
41,8.22826e+00,7.96267e+00,9.02705e+00,9.42866e+00,9.75769e+00,1.75632e+01
42,8.21618e+00,7.95064e+00,9.01483e+00,9.41638e+00,9.74535e+00,1.75495e+01
43,8.10674e+00,7.84160e+00,8.90415e+00,9.30507e+00,9.63353e+00,1.74255e+01
44,7.95216e+00,7.68761e+00,8.74782e+00,9.14786e+00,9.47559e+00,1.72502e+01
45,7.84630e+00,7.58215e+00,8.64077e+00,9.04020e+00,9.36743e+00,1.71303e+01
46,7.83835e+00,7.57423e+00,8.63273e+00,9.03212e+00,9.35931e+00,1.71213e+01
47,7.88757e+00,7.62326e+00,8.68250e+00,9.08217e+00,9.40959e+00,1.71770e+01
48,7.90074e+00,7.63638e+00,8.69582e+00,9.09557e+00,9.42305e+00,1.71920e+01
49,7.81793e+00,7.55388e+00,8.61207e+00,9.01134e+00,9.33844e+00,1.70981e+01
50,7.66748e+00,7.40400e+00,8.45993e+00,8.85834e+00,9.18474e+00,1.69277e+01
51,7.54009e+00,7.27708e+00,8.33110e+00,8.72879e+00,9.05458e+00,1.67834e+01
52,7.50534e+00,7.24246e+00,8.29596e+00,8.69345e+00,9.01909e+00,1.67440e+01
