# Radius per segment (in mm): 50.0, 10.0, 60.0, 20.0, 40.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,9.49620e+00,9.38781e+00,1.54795e+01,1.57599e+01,1.94727e+01,1.99916e+01
2,9.49497e+00,9.38658e+00,1.54782e+01,1.57585e+01,1.94713e+01,1.99902e+01
3,9.49728e+00,9.38889e+00,1.54807e+01,1.57611e+01,1.94740e+01,1.99929e+01
4,9.49755e+00,9.38916e+00,1.54810e+01,1.57613e+01,1.94743e+01,1.99932e+01
5,9.49198e+00,9.38359e+00,1.54749e+01,1.57552e+01,1.94678e+01,1.99867e+01
6,9.48212e+00,9.37376e+00,1.54642e+01,1.57444e+01,1.94565e+01,1.99753e+01
7,9.47350e+00,9.36515e+00,1.54548e+01,1.57351e+01,1.94467e+01,1.99654e+01
8,9.47048e+00,9.36213e+00,1.54516e+01,1.57318e+01,1.94433e+01,1.99620e+01
9,9.47228e+00,9.36393e+00,1.54536e+01,1.57338e+01,1.94454e+01,1.99641e+01
10,9.47370e+00,9.36534e+00,1.54551e+01,1.57354e+01,1.94470e+01,1.99657e+01
11,9.46987e+00,9.36153e+00,1.54509e+01,1.57312e+01,1.94426e+01,1.99613e+01
12,9.46077e+00,9.35244e+00,1.54410e+01,1.57212e+01,1.94321e+01,1.99507e+01
13,9.45121e+00,9.34289e+00,1.54306e+01,1.57108e+01,1.94212e+01,1.99397e+01
14,9.44642e+00,9.33811e+00,1.54255e+01,1.57056e+01,1.94157e+01,1.99343e+01
15,9.44727e+00,9.33895e+00,1.54264e+01,1.57066e+01,1.94168e+01,1.99353e+01
16,9.44941e+00,9.34109e+00,1.54288e+01,1.57089e+01,1.94193e+01,1.99378e+01
17,9.44734e+00,9.33902e+00,1.54265e+01,1.57066e+01,1.94168e+01,1.99354e+01
18,9.43940e+00,9.33110e+00,1.54178e+01,1.56979e+01,1.94077e+01,1.99261e+01
19,9.42935e+00,9.32106e+00,1.54069e+01,1.56870e+01,1.93961e+01,1.99145e+01
20,9.42287e+00,9.31460e+00,1.53999e+01,1.56800e+01,1.93888e+01,1.99071e+01
21,9.42238e+00,9.31411e+00,1.53994e+01,1.56795e+01,1.93883e+01,1.99067e+01
22,9.42478e+00,9.31650e+00,1.54021e+01,1.56821e+01,1.93911e+01,1.99095e+01
23,9.42431e+00,9.31603e+00,1.54015e+01,1.56816e+01,1.93905e+01,1.99089e+01
24,9.41786e+00,9.30959e+00,1.53945e+01,1.56745e+01,1.93831e+01,1.99014e+01
25,9.40782e+00,9.29956e+00,1.53835e+01,1.56635e+01,1.93715e+01,1.98897e+01
26,9.39986e+00,9.29162e+00,1.53749e+01,1.56549e+01,1.93625e+01,1.98806e+01
27,9.39777e+00,9.28953e+00,1.53727e+01,1.56527e+01,1.93602e+01,1.98783e+01
28,9.39992e+00,9.29167e+00,1.53751e+01,1.56551e+01,1.93627e+01,1.98808e+01
29,9.40078e+00,9.29254e+00,1.53760e+01,1.56560e+01,1.93637e+01,1.98818e+01
30,9.39603e+00,9.28780e+00,1.53708e+01,1.56508e+01,1.93581e+01,1.98763e+01
31,9.38649e+00,9.27827e+00,1.53604e+01,1.56403e+01,1.93472e+01,1.98652e+01
32,9.37738e+00,9.26918e+00,1.53505e+01,1.56304e+01,1.93368e+01,1.98547e+01
33,9.37354e+00,9.26534e+00,1.53464e+01,1.56263e+01,1.93324e+01,1.98504e+01
34,9.37496e+00,9.26676e+00,1.53480e+01,1.56279e+01,1.93341e+01,1.98521e+01
35,9.37679e+00,9.26859e+00,1.53500e+01,1.56299e+01,1.93362e+01,1.98542e+01
36,9.37381e+00,9.26561e+00,1.53467e+01,1.56266e+01,1.93328e+01,1.98507e+01
37,9.36522e+00,9.25703e+00,1.53374e+01,1.56172e+01,1.93229e+01,1.98407e+01
38,9.35538e+00,9.24720e+00,1.53267e+01,1.56064e+01,1.93116e+01,1.98294e+01
39,9.34980e+00,9.24163e+00,1.53207e+01,1.56004e+01,1.93053e+01,1.98230e+01
40,9.35007e+00,9.24190e+00,1.53210e+01,1.56008e+01,1.93057e+01,1.98234e+01
41,9.35240e+00,9.24423e+00,1.53236e+01,1.56033e+01,1.93084e+01,1.98262e+01
42,9.35112e+00,9.24295e+00,1.53221e+01,1.56019e+01,1.93068e+01,1.98246e+01
43,9.34386e+00,9.23570e+00,1.53142e+01,1.55939e+01,1.92985e+01,1.98162e+01
44,9.33376e+00,9.22562e+00,1.53032e+01,1.55829e+01,1.92869e+01,1.98045e+01
45,9.32657e+00,9.21844e+00,1.52955e+01,1.55751e+01,1.92787e+01,1.97963e+01
46,9.32537e+00,9.21724e+00,1.52942e+01,1.55739e+01,1.92774e+01,1.97950e+01
47,9.32772e+00,9.21959e+00,1.52968e+01,1.55765e+01,1.92801e+01,1.97977e+01
48,9.32793e+00,9.21980e+00,1.52970e+01,1.55767e+01,1.92804e+01,1.97980e+01
49,9.32227e+00,9.21415e+00,1.52908e+01,1.55704e+01,1.92738e+01,1.97914e+01
50,9.31242e+00,9.20431e+00,1.52801e+01,1.55597e+01,1.92625e+01,1.97799e+01
51,9.30389e+00,9.19579e+00,1.52708e+01,1.55504e+01,1.92527e+01,1.97702e+01
52,9.30100e+00,9.19291e+00,1.52678e+01,1.55473e+01,1.92495e+01,1.97669e+01
53,9.30287e+00,9.19478e+00,1.52698e+01,1.55494e+01,1.92517e+01,1.97691e+01
54,9.30426e+00,9.19616e+00,1.52713e+01,1.55509e+01,1.92533e+01,1.97707e+01
55,9.30035e+00,9.19226e+00,1.52670e+01,1.55466e+01,1.92488e+01,1.97662e+01
56,9.29121e+00,9.18313e+00,1.52571e+01,1.55366e+01,1.92382e+01,1.97556e+01
57,9.28171e+00,9.17365e+00,1.52468e+01,1.55262e+01,1.92274e+01,1.97446e+01
58,9.27706e+00,9.16901e+00,1.52418e+01,1.55212e+01,1.92221e+01,1.97393e+01
59,9.27800e+00,9.16994e+00,1.52428e+01,1.55223e+01,1.92233e+01,1.97405e+01
60,9.28014e+00,9.17208e+00,1.52452e+01,1.55247e+01,1.92257e+01,1.97430e+01
61,9.27798e+00,9.16993e+00,1.52428e+01,1.55223e+01,1.92232e+01,1.97404e+01
62,9.26999e+00,9.16194e+00,1.52341e+01,1.55135e+01,1.92140e+01,1.97312e+01
63,9.25998e+00,9.15195e+00,1.52232e+01,1.55026e+01,1.92025e+01,1.97196e+01
64,9.25363e+00,9.14561e+00,1.52163e+01,1.54957e+01,1.91953e+01,1.97124e+01
65,9.25325e+00,9.14523e+00,1.52160e+01,1.54954e+01,1.91950e+01,1.97120e+01
66,9.25567e+00,9.14765e+00,1.52186e+01,1.54980e+01,1.91978e+01,1.97148e+01
67,9.25514e+00,9.14711e+00,1.52180e+01,1.54974e+01,1.91971e+01,1.97142e+01
68,9.24861e+00,9.14060e+00,1.52109e+01,1.54902e+01,1.91896e+01,1.97066e+01
69,9.23858e+00,9.13058e+00,1.52000e+01,1.54793e+01,1.91781e+01,1.96950e+01
70,9.23073e+00,9.12275e+00,1.51915e+01,1.54708e+01,1.91691e+01,1.96860e+01
71,9.22877e+00,9.12079e+00,1.51894e+01,1.54687e+01,1.91670e+01,1.96838e+01
72,9.23097e+00,9.12298e+00,1.51918e+01,1.54711e+01,1.91695e+01,1.96864e+01
73,9.23179e+00,9.12380e+00,1.51927e+01,1.54720e+01,1.91705e+01,1.96873e+01
74,9.22695e+00,9.11898e+00,1.51874e+01,1.54667e+01,1.91648e+01,1.96817e+01
75,9.21739e+00,9.10942e+00,1.51770e+01,1.54562e+01,1.91538e+01,1.96706e+01
76,9.20836e+00,9.10042e+00,1.51672e+01,1.54464e+01,1.91435e+01,1.96602e+01
77,9.20466e+00,9.09672e+00,1.51633e+01,1.54424e+01,1.91394e+01,1.96560e+01
78,9.20616e+00,9.09822e+00,1.51649e+01,1.54441e+01,1.91412e+01,1.96579e+01
79,9.20797e+00,9.10002e+00,1.51669e+01,1.54461e+01,1.91433e+01,1.96599e+01
80,9.20490e+00,9.09696e+00,1.51635e+01,1.54427e+01,1.91397e+01,1.96563e+01
81,9.19627e+00,9.08834e+00,1.51541e+01,1.54332e+01,1.91297e+01,1.96463e+01
82,9.18648e+00,9.07856e+00,1.51435e+01,1.54226e+01,1.91185e+01,1.96350e+01
83,9.18103e+00,9.07312e+00,1.51376e+01,1.54167e+01,1.91123e+01,1.96288e+01
84,9.18141e+00,9.07350e+00,1.51381e+01,1.54171e+01,1.91129e+01,1.96294e+01
85,9.18375e+00,9.07584e+00,1.51406e+01,1.54197e+01,1.91156e+01,1.96321e+01
86,9.18239e+00,9.07448e+00,1.51391e+01,1.54182e+01,1.91140e+01,1.96305e+01
87,9.17506e+00,9.06717e+00,1.51311e+01,1.54102e+01,1.91055e+01,1.96219e+01
88,9.16499e+00,9.05711e+00,1.51202e+01,1.53992e+01,1.90939e+01,1.96103e+01
89,9.15792e+00,9.05005e+00,1.51125e+01,1.53915e+01,1.90859e+01,1.96022e+01
90,9.15684e+00,9.04897e+00,1.51114e+01,1.53904e+01,1.90848e+01,1.96011e+01
91,9.15923e+00,9.05135e+00,1.51140e+01,1.53930e+01,1.90875e+01,1.96039e+01
92,9.15938e+00,9.05151e+00,1.51142e+01,1.53932e+01,1.90877e+01,1.96040e+01
93,9.15364e+00,9.04578e+00,1.51079e+01,1.53869e+01,1.90810e+01,1.95973e+01
94,9.14378e+00,9.03593e+00,1.50972e+01,1.53761e+01,1.90697e+01,1.95859e+01
95,9.13535e+00,9.02751e+00,1.50880e+01,1.53669e+01,1.90601e+01,1.95762e+01
96,9.13259e+00,9.02476e+00,1.50851e+01,1.53640e+01,1.90570e+01,1.95731e+01
97,9.13453e+00,9.02670e+00,1.50873e+01,1.53661e+01,1.90593e+01,1.95754e+01
98,9.13588e+00,9.02804e+00,1.50887e+01,1.53676e+01,1.90608e+01,1.95770e+01
99,9.13189e+00,9.02405e+00,1.50843e+01,1.53632e+01,1.90562e+01,1.95723e+01
100,9.12271e+00,9.01490e+00,1.50743e+01,1.53532e+01,1.90456e+01,1.95617e+01
101,9.11329e+00,9.00549e+00,1.50641e+01,1.53429e+01,1.90349e+01,1.95508e+01
102,9.10877e+00,9.00097e+00,1.50593e+01,1.53380e+01,1.90298e+01,1.95457e+01
103,9.10981e+00,9.00201e+00,1.50604e+01,1.53392e+01,1.90310e+01,1.95470e+01
104,9.11194e+00,9.00413e+00,1.50628e+01,1.53415e+01,1.90335e+01,1.95495e+01
105,9.10970e+00,9.00190e+00,1.50603e+01,1.53391e+01,1.90309e+01,1.95468e+01
106,9.10164e+00,8.99386e+00,1.50515e+01,1.53302e+01,1.90216e+01,1.95375e+01
107,9.09167e+00,8.98390e+00,1.50407e+01,1.53194e+01,1.90102e+01,1.95260e+01
108,9.08545e+00,8.97769e+00,1.50339e+01,1.53126e+01,1.90031e+01,1.95189e+01
109,9.08519e+00,8.97743e+00,1.50337e+01,1.53124e+01,1.90029e+01,1.95186e+01
110,9.08763e+00,8.97987e+00,1.50364e+01,1.53151e+01,1.90057e+01,1.95215e+01
111,9.08703e+00,8.97926e+00,1.50357e+01,1.53144e+01,1.90050e+01,1.95208e+01
112,9.08043e+00,8.97268e+00,1.50285e+01,1.53072e+01,1.89974e+01,1.95131e+01
113,9.07040e+00,8.96267e+00,1.50176e+01,1.52962e+01,1.89858e+01,1.95015e+01
114,9.06267e+00,8.95494e+00,1.50092e+01,1.52878e+01,1.89770e+01,1.94926e+01
115,9.06083e+00,8.95311e+00,1.50073e+01,1.52859e+01,1.89750e+01,1.94906e+01
116,9.06309e+00,8.95536e+00,1.50098e+01,1.52884e+01,1.89777e+01,1.94933e+01
117,9.06386e+00,8.95613e+00,1.50106e+01,1.52892e+01,1.89785e+01,1.94941e+01
118,9.05894e+00,8.95122e+00,1.50052e+01,1.52838e+01,1.89728e+01,1.94884e+01
119,9.04935e+00,8.94165e+00,1.49948e+01,1.52733e+01,1.89618e+01,1.94773e+01
120,9.04042e+00,8.93272e+00,1.49851e+01,1.52636e+01,1.89516e+01,1.94670e+01
121,9.03685e+00,8.92916e+00,1.49813e+01,1.52598e+01,1.89476e+01,1.94630e+01
122,9.03843e+00,8.93074e+00,1.49830e+01,1.52615e+01,1.89495e+01,1.94649e+01
123,9.04021e+00,8.93252e+00,1.49850e+01,1.52635e+01,1.89515e+01,1.94669e+01
124,9.03706e+00,8.92937e+00,1.49815e+01,1.52600e+01,1.89478e+01,1.94632e+01
125,9.02838e+00,8.92070e+00,1.49720e+01,1.52505e+01,1.89378e+01,1.94532e+01
126,9.01865e+00,8.91099e+00,1.49615e+01,1.52399e+01,1.89267e+01,1.94420e+01
127,9.01333e+00,8.90567e+00,1.49557e+01,1.52341e+01,1.89207e+01,1.94359e+01
128,9.01381e+00,8.90616e+00,1.49563e+01,1.52347e+01,1.89213e+01,1.94365e+01
129,9.01616e+00,8.90850e+00,1.49589e+01,1.52373e+01,1.89240e+01,1.94393e+01
130,9.01472e+00,8.90707e+00,1.49573e+01,1.52357e+01,1.89223e+01,1.94376e+01
131,9.00733e+00,8.89969e+00,1.49492e+01,1.52276e+01,1.89138e+01,1.94290e+01
132,8.99728e+00,8.88966e+00,1.49383e+01,1.52166e+01,1.89023e+01,1.94174e+01
133,8.99033e+00,8.88271e+00,1.49308e+01,1.52091e+01,1.88944e+01,1.94094e+01
134,8.98937e+00,8.88176e+00,1.49298e+01,1.52081e+01,1.88934e+01,1.94084e+01
135,8.99180e+00,8.88418e+00,1.49325e+01,1.52108e+01,1.88962e+01,1.94113e+01
136,8.99189e+00,8.88427e+00,1.49326e+01,1.52109e+01,1.88963e+01,1.94113e+01
137,8.98607e+00,8.87846e+00,1.49262e+01,1.52045e+01,1.88895e+01,1.94045e+01
138,8.97620e+00,8.86861e+00,1.49154e+01,1.51937e+01,1.88782e+01,1.93931e+01
139,8.96787e+00,8.86029e+00,1.49064e+01,1.51846e+01,1.88687e+01,1.93836e+01
140,8.96525e+00,8.85767e+00,1.49036e+01,1.51818e+01,1.88658e+01,1.93806e+01
141,8.96726e+00,8.85967e+00,1.49059e+01,1.51841e+01,1.88682e+01,1.93830e+01
142,8.96857e+00,8.86098e+00,1.49073e+01,1.51855e+01,1.88696e+01,1.93845e+01
143,8.96449e+00,8.85691e+00,1.49028e+01,1.51810e+01,1.88649e+01,1.93797e+01
144,8.95528e+00,8.84772e+00,1.48928e+01,1.51709e+01,1.88543e+01,1.93691e+01
145,8.94593e+00,8.83838e+00,1.48826e+01,1.51607e+01,1.88436e+01,1.93583e+01
146,8.94154e+00,8.83400e+00,1.48779e+01,1.51560e+01,1.88387e+01,1.93533e+01
147,8.94267e+00,8.83513e+00,1.48792e+01,1.51573e+01,1.88401e+01,1.93547e+01
148,8.94479e+00,8.83724e+00,1.48815e+01,1.51596e+01,1.88425e+01,1.93572e+01
149,8.94247e+00,8.83493e+00,1.48789e+01,1.51570e+01,1.88398e+01,1.93544e+01
150,8.93436e+00,8.82683e+00,1.48701e+01,1.51482e+01,1.88304e+01,1.93450e+01
151,8.92443e+00,8.81692e+00,1.48593e+01,1.51373e+01,1.88191e+01,1.93336e+01
152,8.91834e+00,8.81083e+00,1.48527e+01,1.51307e+01,1.88121e+01,1.93266e+01
153,8.91819e+00,8.81068e+00,1.48526e+01,1.51306e+01,1.88121e+01,1.93266e+01
154,8.92065e+00,8.81314e+00,1.48553e+01,1.51334e+01,1.88149e+01,1.93294e+01
155,8.91998e+00,8.81247e+00,1.48546e+01,1.51326e+01,1.88141e+01,1.93286e+01
156,8.91331e+00,8.80581e+00,1.48473e+01,1.51253e+01,1.88064e+01,1.93208e+01
157,8.90329e+00,8.79581e+00,1.48364e+01,1.51143e+01,1.87949e+01,1.93093e+01
158,8.89566e+00,8.78819e+00,1.48281e+01,1.51061e+01,1.87862e+01,1.93005e+01
159,8.89396e+00,8.78649e+00,1.48263e+01,1.51043e+01,1.87844e+01,1.92987e+01
160,8.89626e+00,8.78879e+00,1.48289e+01,1.51068e+01,1.87870e+01,1.93014e+01
161,8.89698e+00,8.78951e+00,1.48297e+01,1.51076e+01,1.87878e+01,1.93022e+01
162,8.89198e+00,8.78451e+00,1.48242e+01,1.51021e+01,1.87820e+01,1.92963e+01
163,8.88238e+00,8.77493e+00,1.48137e+01,1.50916e+01,1.87710e+01,1.92852e+01
164,8.87353e+00,8.76609e+00,1.48041e+01,1.50819e+01,1.87609e+01,1.92750e+01
165,8.87009e+00,8.76266e+00,1.48005e+01,1.50783e+01,1.87571e+01,1.92712e+01
166,8.87175e+00,8.76432e+00,1.48023e+01,1.50801e+01,1.87590e+01,1.92732e+01
167,8.87351e+00,8.76607e+00,1.48042e+01,1.50820e+01,1.87610e+01,1.92752e+01
168,8.87027e+00,8.76284e+00,1.48007e+01,1.50785e+01,1.87573e+01,1.92714e+01
169,8.86154e+00,8.75413e+00,1.47911e+01,1.50689e+01,1.87472e+01,1.92613e+01
170,8.85188e+00,8.74447e+00,1.47806e+01,1.50584e+01,1.87362e+01,1.92501e+01
171,8.84668e+00,8.73929e+00,1.47751e+01,1.50528e+01,1.87303e+01,1.92442e+01
