# Radius per segment (in mm): 60.0, 20.0, 40.0, 30.0, 50.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.50402e+01,1.49425e+01,1.70945e+01,1.78337e+01,1.96227e+01,1.99938e+01
2,1.50385e+01,1.49408e+01,1.70927e+01,1.78320e+01,1.96209e+01,1.99920e+01
3,1.50393e+01,1.49416e+01,1.70936e+01,1.78328e+01,1.96218e+01,1.99928e+01
4,1.50386e+01,1.49410e+01,1.70929e+01,1.78321e+01,1.96211e+01,1.99921e+01
5,1.50339e+01,1.49363e+01,1.70880e+01,1.78273e+01,1.96161e+01,1.99871e+01
6,1.50263e+01,1.49287e+01,1.70802e+01,1.78193e+01,1.96079e+01,1.99789e+01
7,1.50195e+01,1.49219e+01,1.70732e+01,1.78123e+01,1.96007e+01,1.99717e+01
8,1.50167e+01,1.49191e+01,1.70703e+01,1.78093e+01,1.95977e+01,1.99686e+01
9,1.50171e+01,1.49195e+01,1.70708e+01,1.78098e+01,1.95982e+01,1.99691e+01
10,1.50173e+01,1.49197e+01,1.70709e+01,1.78100e+01,1.95984e+01,1.99693e+01
11,1.50138e+01,1.49162e+01,1.70673e+01,1.78063e+01,1.95946e+01,1.99656e+01
12,1.50066e+01,1.49091e+01,1.70600e+01,1.77989e+01,1.95870e+01,1.99579e+01
13,1.49992e+01,1.49017e+01,1.70524e+01,1.77912e+01,1.95791e+01,1.99500e+01
14,1.49951e+01,1.48976e+01,1.70482e+01,1.77870e+01,1.95748e+01,1.99456e+01
15,1.49949e+01,1.48974e+01,1.70480e+01,1.77868e+01,1.95746e+01,1.99454e+01
16,1.49956e+01,1.48980e+01,1.70486e+01,1.77875e+01,1.95753e+01,1.99461e+01
17,1.49933e+01,1.48958e+01,1.70463e+01,1.77851e+01,1.95729e+01,1.99437e+01
18,1.49870e+01,1.48894e+01,1.70398e+01,1.77785e+01,1.95661e+01,1.99369e+01
19,1.49792e+01,1.48817e+01,1.70318e+01,1.77704e+01,1.95579e+01,1.99286e+01
20,1.49740e+01,1.48764e+01,1.70264e+01,1.77650e+01,1.95523e+01,1.99230e+01
21,1.49729e+01,1.48753e+01,1.70252e+01,1.77638e+01,1.95511e+01,1.99218e+01
22,1.49737e+01,1.48762e+01,1.70261e+01,1.77647e+01,1.95520e+01,1.99227e+01
23,1.49725e+01,1.48750e+01,1.70249e+01,1.77635e+01,1.95508e+01,1.99215e+01
24,1.49672e+01,1.48697e+01,1.70195e+01,1.77580e+01,1.95451e+01,1.99158e+01
25,1.49595e+01,1.48620e+01,1.70115e+01,1.77499e+01,1.95369e+01,1.99075e+01
26,1.49532e+01,1.48557e+01,1.70050e+01,1.77434e+01,1.95302e+01,1.99008e+01
27,1.49510e+01,1.48535e+01,1.70027e+01,1.77411e+01,1.95278e+01,1.98984e+01
28,1.49517e+01,1.48541e+01,1.70034e+01,1.77418e+01,1.95286e+01,1.98991e+01
29,1.49514e+01,1.48539e+01,1.70032e+01,1.77416e+01,1.95283e+01,1.98989e+01
30,1.49473e+01,1.48498e+01,1.69989e+01,1.77373e+01,1.95239e+01,1.98945e+01
31,1.49399e+01,1.48424e+01,1.69913e+01,1.77295e+01,1.95160e+01,1.98865e+01
32,1.49328e+01,1.48353e+01,1.69840e+01,1.77222e+01,1.95084e+01,1.98789e+01
33,1.49293e+01,1.48319e+01,1.69805e+01,1.77186e+01,1.95048e+01,1.98753e+01
34,1.49295e+01,1.48320e+01,1.69807e+01,1.77188e+01,1.95050e+01,1.98755e+01
35,1.49300e+01,1.48325e+01,1.69811e+01,1.77193e+01,1.95055e+01,1.98760e+01
36,1.49271e+01,1.48296e+01,1.69781e+01,1.77162e+01,1.95024e+01,1.98728e+01
37,1.49203e+01,1.48228e+01,1.69712e+01,1.77092e+01,1.94952e+01,1.98656e+01
38,1.49127e+01,1.48152e+01,1.69633e+01,1.77013e+01,1.94870e+01,1.98574e+01
39,1.49080e+01,1.48106e+01,1.69586e+01,1.76965e+01,1.94821e+01,1.98525e+01
40,1.49074e+01,1.48100e+01,1.69580e+01,1.76959e+01,1.94815e+01,1.98519e+01
41,1.49082e+01,1.48108e+01,1.69588e+01,1.76967e+01,1.94824e+01,1.98527e+01
42,1.49065e+01,1.48091e+01,1.69570e+01,1.76949e+01,1.94805e+01,1.98509e+01
43,1.49006e+01,1.48032e+01,1.69510e+01,1.76888e+01,1.94743e+01,1.98446e+01
44,1.48928e+01,1.47954e+01,1.69429e+01,1.76807e+01,1.94660e+01,1.98362e+01
45,1.48871e+01,1.47897e+01,1.69370e+01,1.76747e+01,1.94598e+01,1.98301e+01
46,1.48855e+01,1.47881e+01,1.69354e+01,1.76731e+01,1.94581e+01,1.98284e+01
47,1.48863e+01,1.47889e+01,1.69362e+01,1.76739e+01,1.94590e+01,1.98293e+01
48,1.48856e+01,1.47882e+01,1.69355e+01,1.76732e+01,1.94583e+01,1.98285e+01
49,1.48808e+01,1.47834e+01,1.69306e+01,1.76682e+01,1.94532e+01,1.98234e+01
50,1.48732e+01,1.47758e+01,1.69227e+01,1.76603e+01,1.94451e+01,1.98153e+01
51,1.48665e+01,1.47691e+01,1.69159e+01,1.76533e+01,1.94380e+01,1.98081e+01
52,1.48637e+01,1.47664e+01,1.69130e+01,1.76505e+01,1.94350e+01,1.98052e+01
53,1.48642e+01,1.47669e+01,1.69135e+01,1.76510e+01,1.94356e+01,1.98057e+01
54,1.48644e+01,1.47670e+01,1.69137e+01,1.76511e+01,1.94357e+01,1.98058e+01
55,1.48608e+01,1.47634e+01,1.69100e+01,1.76474e+01,1.94319e+01,1.98020e+01
56,1.48537e+01,1.47563e+01,1.69026e+01,1.76400e+01,1.94243e+01,1.97944e+01
57,1.48463e+01,1.47489e+01,1.68951e+01,1.76323e+01,1.94164e+01,1.97865e+01
