# Radius per segment (in mm): 20.0, 20.0, 40.0, 60.0, 20.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.60759e+01,1.57795e+01,1.69675e+01,1.74160e+01,1.77836e+01,1.99642e+01
2,1.60682e+01,1.57718e+01,1.69597e+01,1.74081e+01,1.77757e+01,1.99560e+01
3,1.60762e+01,1.57798e+01,1.69678e+01,1.74163e+01,1.77839e+01,1.99645e+01
4,1.60750e+01,1.57787e+01,1.69666e+01,1.74151e+01,1.77827e+01,1.99633e+01
5,1.60481e+01,1.57519e+01,1.69394e+01,1.73877e+01,1.77552e+01,1.99349e+01
6,1.60026e+01,1.57066e+01,1.68933e+01,1.73414e+01,1.77086e+01,1.98870e+01
7,1.59629e+01,1.56669e+01,1.68531e+01,1.73009e+01,1.76679e+01,1.98450e+01
8,1.59478e+01,1.56520e+01,1.68378e+01,1.72855e+01,1.76525e+01,1.98292e+01
9,1.59538e+01,1.56579e+01,1.68439e+01,1.72916e+01,1.76586e+01,1.98355e+01
10,1.59577e+01,1.56618e+01,1.68479e+01,1.72957e+01,1.76627e+01,1.98397e+01
11,1.59386e+01,1.56427e+01,1.68285e+01,1.72761e+01,1.76430e+01,1.98194e+01
12,1.58964e+01,1.56007e+01,1.67857e+01,1.72331e+01,1.75998e+01,1.97749e+01
13,1.58524e+01,1.55569e+01,1.67413e+01,1.71884e+01,1.75549e+01,1.97286e+01
14,1.58297e+01,1.55343e+01,1.67182e+01,1.71652e+01,1.75316e+01,1.97047e+01
15,1.58316e+01,1.55362e+01,1.67202e+01,1.71671e+01,1.75335e+01,1.97066e+01
16,1.58389e+01,1.55434e+01,1.67276e+01,1.71746e+01,1.75410e+01,1.97144e+01
17,1.58275e+01,1.55321e+01,1.67160e+01,1.71630e+01,1.75293e+01,1.97023e+01
18,1.57904e+01,1.54951e+01,1.66784e+01,1.71252e+01,1.74913e+01,1.96632e+01
19,1.57442e+01,1.54492e+01,1.66318e+01,1.70782e+01,1.74441e+01,1.96146e+01
20,1.57141e+01,1.54192e+01,1.66013e+01,1.70475e+01,1.74133e+01,1.95829e+01
21,1.57103e+01,1.54154e+01,1.65974e+01,1.70436e+01,1.74093e+01,1.95788e+01
22,1.57188e+01,1.54239e+01,1.66060e+01,1.70523e+01,1.74181e+01,1.95878e+01
23,1.57146e+01,1.54197e+01,1.66017e+01,1.70480e+01,1.74137e+01,1.95833e+01
24,1.56840e+01,1.53892e+01,1.65708e+01,1.70169e+01,1.73825e+01,1.95511e+01
25,1.56379e+01,1.53433e+01,1.65241e+01,1.69699e+01,1.73353e+01,1.95025e+01
26,1.56013e+01,1.53068e+01,1.64870e+01,1.69326e+01,1.72978e+01,1.94639e+01
27,1.55905e+01,1.52961e+01,1.64761e+01,1.69216e+01,1.72867e+01,1.94526e+01
28,1.55981e+01,1.53036e+01,1.64838e+01,1.69294e+01,1.72945e+01,1.94606e+01
29,1.55998e+01,1.53054e+01,1.64856e+01,1.69311e+01,1.72963e+01,1.94624e+01
