# Radius per segment (in mm): 68.0, 80.0, 47.0, 78.0, 79.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.80859e+01,1.79960e+01,1.82922e+01,1.92433e+01,1.97161e+01,1.99946e+01
2,1.80823e+01,1.79924e+01,1.82887e+01,1.92396e+01,1.97125e+01,1.99909e+01
3,1.80798e+01,1.79899e+01,1.82862e+01,1.92371e+01,1.97099e+01,1.99883e+01
4,1.80767e+01,1.79868e+01,1.82830e+01,1.92339e+01,1.97067e+01,1.99851e+01
5,1.80718e+01,1.79820e+01,1.82782e+01,1.92290e+01,1.97018e+01,1.99802e+01
6,1.80658e+01,1.79760e+01,1.82721e+01,1.92229e+01,1.96956e+01,1.99740e+01
7,1.80601e+01,1.79703e+01,1.82665e+01,1.92171e+01,1.96898e+01,1.99682e+01
8,1.80561e+01,1.79663e+01,1.82624e+01,1.92130e+01,1.96857e+01,1.99640e+01
9,1.80534e+01,1.79636e+01,1.82597e+01,1.92103e+01,1.96830e+01,1.99613e+01
10,1.80506e+01,1.79608e+01,1.82569e+01,1.92075e+01,1.96801e+01,1.99584e+01
11,1.80463e+01,1.79565e+01,1.82526e+01,1.92031e+01,1.96757e+01,1.99540e+01
12,1.80405e+01,1.79507e+01,1.82468e+01,1.91972e+01,1.96697e+01,1.99480e+01
13,1.80346e+01,1.79448e+01,1.82408e+01,1.91911e+01,1.96637e+01,1.99419e+01
14,1.80300e+01,1.79402e+01,1.82363e+01,1.91865e+01,1.96590e+01,1.99373e+01
15,1.80271e+01,1.79373e+01,1.82333e+01,1.91836e+01,1.96560e+01,1.99343e+01
16,1.80245e+01,1.79347e+01,1.82307e+01,1.91809e+01,1.96534e+01,1.99316e+01
17,1.80207e+01,1.79309e+01,1.82269e+01,1.91771e+01,1.96495e+01,1.99277e+01
18,1.80152e+01,1.79254e+01,1.82214e+01,1.91715e+01,1.96439e+01,1.99221e+01
19,1.80091e+01,1.79194e+01,1.82153e+01,1.91653e+01,1.96377e+01,1.99158e+01
20,1.80041e+01,1.79143e+01,1.82103e+01,1.91602e+01,1.96325e+01,1.99107e+01
21,1.80008e+01,1.79110e+01,1.82069e+01,1.91568e+01,1.96291e+01,1.99073e+01
22,1.79983e+01,1.79085e+01,1.82044e+01,1.91543e+01,1.96266e+01,1.99047e+01
23,1.79950e+01,1.79052e+01,1.82011e+01,1.91509e+01,1.96232e+01,1.99013e+01
24,1.79899e+01,1.79001e+01,1.81960e+01,1.91458e+01,1.96180e+01,1.98961e+01
25,1.79838e+01,1.78941e+01,1.81899e+01,1.91396e+01,1.96118e+01,1.98898e+01
26,1.79783e+01,1.78886e+01,1.81844e+01,1.91340e+01,1.96062e+01,1.98842e+01
27,1.79746e+01,1.78848e+01,1.81806e+01,1.91302e+01,1.96023e+01,1.98804e+01
28,1.79720e+01,1.78823e+01,1.81781e+01,1.91276e+01,1.95997e+01,1.98777e+01
29,1.79691e+01,1.78793e+01,1.81751e+01,1.91246e+01,1.95967e+01,1.98747e+01
30,1.79645e+01,1.78748e+01,1.81705e+01,1.91200e+01,1.95920e+01,1.98700e+01
31,1.79585e+01,1.78688e+01,1.81646e+01,1.91139e+01,1.95859e+01,1.98639e+01
32,1.79527e+01,1.78630e+01,1.81588e+01,1.91080e+01,1.95800e+01,1.98580e+01
33,1.79485e+01,1.78588e+01,1.81545e+01,1.91037e+01,1.95756e+01,1.98536e+01
34,1.79457e+01,1.78560e+01,1.81517e+01,1.91009e+01,1.95728e+01,1.98507e+01
35,1.79430e+01,1.78534e+01,1.81490e+01,1.90982e+01,1.95701e+01,1.98480e+01
36,1.79390e+01,1.78493e+01,1.81450e+01,1.90940e+01,1.95659e+01,1.98438e+01
37,1.79333e+01,1.78436e+01,1.81393e+01,1.90883e+01,1.95601e+01,1.98380e+01
38,1.79273e+01,1.78376e+01,1.81332e+01,1.90822e+01,1.95540e+01,1.98318e+01
39,1.79225e+01,1.78328e+01,1.81284e+01,1.90773e+01,1.95491e+01,1.98269e+01
40,1.79194e+01,1.78298e+01,1.81253e+01,1.90742e+01,1.95459e+01,1.98238e+01
41,1.79169e+01,1.78273e+01,1.81228e+01,1.90716e+01,1.95434e+01,1.98212e+01
42,1.79133e+01,1.78237e+01,1.81192e+01,1.90680e+01,1.95397e+01,1.98175e+01
43,1.79080e+01,1.78184e+01,1.81139e+01,1.90626e+01,1.95343e+01,1.98121e+01
44,1.79019e+01,1.78123e+01,1.81078e+01,1.90564e+01,1.95281e+01,1.98058e+01
45,1.78967e+01,1.78071e+01,1.81026e+01,1.90511e+01,1.95227e+01,1.98005e+01
46,1.78932e+01,1.78036e+01,1.80990e+01,1.90475e+01,1.95191e+01,1.97969e+01
47,1.78907e+01,1.78011e+01,1.80965e+01,1.90450e+01,1.95166e+01,1.97943e+01
48,1.78876e+01,1.77979e+01,1.80934e+01,1.90418e+01,1.95134e+01,1.97911e+01
49,1.78827e+01,1.77931e+01,1.80886e+01,1.90369e+01,1.95084e+01,1.97861e+01
50,1.78767e+01,1.77871e+01,1.80825e+01,1.90308e+01,1.95023e+01,1.97799e+01
