# Radius per segment (in mm): 42.0, 30.0, 73.0, 17.0, 62.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.27109e+01,1.25759e+01,1.34299e+01,1.36620e+01,1.97457e+01,1.99958e+01
2,1.27097e+01,1.25747e+01,1.34286e+01,1.36608e+01,1.97443e+01,1.99944e+01
3,1.27100e+01,1.25750e+01,1.34289e+01,1.36611e+01,1.97447e+01,1.99947e+01
4,1.27094e+01,1.25745e+01,1.34283e+01,1.36605e+01,1.97440e+01,1.99941e+01
5,1.27063e+01,1.25713e+01,1.34252e+01,1.36573e+01,1.97406e+01,1.99906e+01
6,1.27013e+01,1.25663e+01,1.34201e+01,1.36523e+01,1.97351e+01,1.99851e+01
7,1.26968e+01,1.25619e+01,1.34156e+01,1.36478e+01,1.97302e+01,1.99802e+01
8,1.26948e+01,1.25599e+01,1.34136e+01,1.36458e+01,1.97280e+01,1.99780e+01
9,1.26949e+01,1.25600e+01,1.34137e+01,1.36459e+01,1.97282e+01,1.99782e+01
10,1.26949e+01,1.25599e+01,1.34137e+01,1.36458e+01,1.97281e+01,1.99781e+01
11,1.26925e+01,1.25576e+01,1.34113e+01,1.36434e+01,1.97254e+01,1.99754e+01
12,1.26878e+01,1.25529e+01,1.34065e+01,1.36386e+01,1.97203e+01,1.99703e+01
13,1.26830e+01,1.25481e+01,1.34016e+01,1.36337e+01,1.97150e+01,1.99649e+01
14,1.26802e+01,1.25453e+01,1.33988e+01,1.36309e+01,1.97119e+01,1.99619e+01
15,1.26799e+01,1.25450e+01,1.33985e+01,1.36306e+01,1.97116e+01,1.99616e+01
16,1.26801e+01,1.25452e+01,1.33988e+01,1.36308e+01,1.97119e+01,1.99618e+01
17,1.26785e+01,1.25436e+01,1.33971e+01,1.36292e+01,1.97101e+01,1.99600e+01
18,1.26743e+01,1.25395e+01,1.33929e+01,1.36250e+01,1.97055e+01,1.99554e+01
19,1.26693e+01,1.25344e+01,1.33878e+01,1.36198e+01,1.96999e+01,1.99498e+01
20,1.26658e+01,1.25309e+01,1.33843e+01,1.36163e+01,1.96961e+01,1.99460e+01
21,1.26649e+01,1.25300e+01,1.33834e+01,1.36154e+01,1.96951e+01,1.99450e+01
22,1.26652e+01,1.25304e+01,1.33837e+01,1.36157e+01,1.96955e+01,1.99454e+01
23,1.26643e+01,1.25295e+01,1.33828e+01,1.36148e+01,1.96945e+01,1.99444e+01
24,1.26608e+01,1.25259e+01,1.33793e+01,1.36113e+01,1.96906e+01,1.99405e+01
25,1.26557e+01,1.25209e+01,1.33741e+01,1.36061e+01,1.96850e+01,1.99349e+01
26,1.26516e+01,1.25167e+01,1.33699e+01,1.36019e+01,1.96805e+01,1.99303e+01
27,1.26500e+01,1.25152e+01,1.33683e+01,1.36003e+01,1.96787e+01,1.99286e+01
28,1.26502e+01,1.25154e+01,1.33686e+01,1.36006e+01,1.96790e+01,1.99289e+01
29,1.26499e+01,1.25151e+01,1.33683e+01,1.36002e+01,1.96787e+01,1.99285e+01
30,1.26471e+01,1.25123e+01,1.33654e+01,1.35974e+01,1.96756e+01,1.99254e+01
31,1.26423e+01,1.25074e+01,1.33605e+01,1.35925e+01,1.96702e+01,1.99201e+01
32,1.26376e+01,1.25028e+01,1.33558e+01,1.35878e+01,1.96651e+01,1.99149e+01
33,1.26353e+01,1.25005e+01,1.33535e+01,1.35854e+01,1.96626e+01,1.99123e+01
34,1.26352e+01,1.25004e+01,1.33534e+01,1.35853e+01,1.96625e+01,1.99123e+01
35,1.26353e+01,1.25005e+01,1.33535e+01,1.35854e+01,1.96626e+01,1.99124e+01
36,1.26333e+01,1.24985e+01,1.33515e+01,1.35834e+01,1.96604e+01,1.99102e+01
37,1.26288e+01,1.24940e+01,1.33470e+01,1.35789e+01,1.96555e+01,1.99052e+01
38,1.26239e+01,1.24891e+01,1.33419e+01,1.35738e+01,1.96500e+01,1.98998e+01
39,1.26207e+01,1.24860e+01,1.33388e+01,1.35707e+01,1.96466e+01,1.98963e+01
40,1.26202e+01,1.24854e+01,1.33382e+01,1.35701e+01,1.96460e+01,1.98957e+01
41,1.26205e+01,1.24857e+01,1.33386e+01,1.35704e+01,1.96464e+01,1.98961e+01
42,1.26192e+01,1.24845e+01,1.33373e+01,1.35691e+01,1.96449e+01,1.98947e+01
43,1.26154e+01,1.24806e+01,1.33334e+01,1.35652e+01,1.96407e+01,1.98904e+01
44,1.26103e+01,1.24755e+01,1.33282e+01,1.35600e+01,1.96351e+01,1.98848e+01
45,1.26064e+01,1.24717e+01,1.33244e+01,1.35562e+01,1.96309e+01,1.98806e+01
46,1.26052e+01,1.24705e+01,1.33231e+01,1.35550e+01,1.96296e+01,1.98793e+01
47,1.26056e+01,1.24708e+01,1.33235e+01,1.35553e+01,1.96300e+01,1.98796e+01
48,1.26050e+01,1.24702e+01,1.33229e+01,1.35547e+01,1.96293e+01,1.98790e+01
49,1.26018e+01,1.24670e+01,1.33196e+01,1.35515e+01,1.96258e+01,1.98754e+01
50,1.25968e+01,1.24621e+01,1.33146e+01,1.35464e+01,1.96203e+01,1.98699e+01
51,1.25924e+01,1.24577e+01,1.33102e+01,1.35419e+01,1.96154e+01,1.98651e+01
52,1.25904e+01,1.24557e+01,1.33082e+01,1.35400e+01,1.96133e+01,1.98629e+01
53,1.25906e+01,1.24558e+01,1.33083e+01,1.35401e+01,1.96135e+01,1.98631e+01
54,1.25905e+01,1.24557e+01,1.33082e+01,1.35400e+01,1.96134e+01,1.98630e+01
55,1.25881e+01,1.24533e+01,1.33058e+01,1.35376e+01,1.96107e+01,1.98603e+01
56,1.25834e+01,1.24487e+01,1.33010e+01,1.35328e+01,1.96055e+01,1.98551e+01
57,1.25785e+01,1.24438e+01,1.32962e+01,1.35279e+01,1.96002e+01,1.98498e+01
58,1.25758e+01,1.24411e+01,1.32934e+01,1.35252e+01,1.95972e+01,1.98468e+01
59,1.25756e+01,1.24409e+01,1.32932e+01,1.35249e+01,1.95970e+01,1.98465e+01
60,1.25758e+01,1.24411e+01,1.32934e+01,1.35251e+01,1.95972e+01,1.98468e+01
61,1.25741e+01,1.24394e+01,1.32917e+01,1.35234e+01,1.95954e+01,1.98450e+01
62,1.25699e+01,1.24353e+01,1.32875e+01,1.35192e+01,1.95908e+01,1.98403e+01
63,1.25649e+01,1.24302e+01,1.32824e+01,1.35141e+01,1.95852e+01,1.98347e+01
64,1.25614e+01,1.24268e+01,1.32789e+01,1.35106e+01,1.95814e+01,1.98310e+01
65,1.25606e+01,1.24259e+01,1.32780e+01,1.35097e+01,1.95805e+01,1.98300e+01
66,1.25609e+01,1.24263e+01,1.32784e+01,1.35101e+01,1.95809e+01,1.98304e+01
67,1.25600e+01,1.24253e+01,1.32775e+01,1.35091e+01,1.95799e+01,1.98294e+01
68,1.25565e+01,1.24218e+01,1.32739e+01,1.35055e+01,1.95759e+01,1.98255e+01
69,1.25514e+01,1.24167e+01,1.32687e+01,1.35004e+01,1.95704e+01,1.98199e+01
70,1.25473e+01,1.24126e+01,1.32646e+01,1.34962e+01,1.95659e+01,1.98153e+01
71,1.25457e+01,1.24111e+01,1.32630e+01,1.34947e+01,1.95642e+01,1.98137e+01
72,1.25460e+01,1.24114e+01,1.32633e+01,1.34949e+01,1.95645e+01,1.98140e+01
73,1.25457e+01,1.24110e+01,1.32630e+01,1.34946e+01,1.95641e+01,1.98136e+01
74,1.25428e+01,1.24082e+01,1.32601e+01,1.34917e+01,1.95610e+01,1.98105e+01
75,1.25380e+01,1.24033e+01,1.32552e+01,1.34868e+01,1.95556e+01,1.98051e+01
76,1.25333e+01,1.23987e+01,1.32505e+01,1.34821e+01,1.95505e+01,1.98000e+01
77,1.25310e+01,1.23964e+01,1.32482e+01,1.34798e+01,1.95480e+01,1.97975e+01
78,1.25310e+01,1.23964e+01,1.32482e+01,1.34797e+01,1.95480e+01,1.97974e+01
79,1.25311e+01,1.23965e+01,1.32482e+01,1.34798e+01,1.95481e+01,1.97975e+01
80,1.25290e+01,1.23944e+01,1.32462e+01,1.34778e+01,1.95458e+01,1.97953e+01
81,1.25246e+01,1.23900e+01,1.32417e+01,1.34732e+01,1.95409e+01,1.97903e+01
82,1.25196e+01,1.23850e+01,1.32367e+01,1.34682e+01,1.95355e+01,1.97848e+01
83,1.25166e+01,1.23820e+01,1.32336e+01,1.34651e+01,1.95321e+01,1.97815e+01
84,1.25160e+01,1.23815e+01,1.32330e+01,1.34646e+01,1.95316e+01,1.97809e+01
85,1.25164e+01,1.23818e+01,1.32334e+01,1.34649e+01,1.95319e+01,1.97813e+01
86,1.25150e+01,1.23805e+01,1.32320e+01,1.34636e+01,1.95305e+01,1.97798e+01
87,1.25111e+01,1.23766e+01,1.32281e+01,1.34596e+01,1.95262e+01,1.97755e+01
88,1.25061e+01,1.23715e+01,1.32230e+01,1.34545e+01,1.95206e+01,1.97699e+01
89,1.25023e+01,1.23677e+01,1.32192e+01,1.34506e+01,1.95164e+01,1.97658e+01
90,1.25011e+01,1.23666e+01,1.32180e+01,1.34495e+01,1.95152e+01,1.97645e+01
91,1.25015e+01,1.23669e+01,1.32183e+01,1.34498e+01,1.95156e+01,1.97649e+01
92,1.25008e+01,1.23663e+01,1.32177e+01,1.34492e+01,1.95149e+01,1.97642e+01
93,1.24976e+01,1.23631e+01,1.32144e+01,1.34459e+01,1.95113e+01,1.97606e+01
94,1.24926e+01,1.23581e+01,1.32094e+01,1.34408e+01,1.95058e+01,1.97551e+01
95,1.24883e+01,1.23537e+01,1.32050e+01,1.34364e+01,1.95010e+01,1.97503e+01
96,1.24864e+01,1.23518e+01,1.32031e+01,1.34345e+01,1.94990e+01,1.97482e+01
97,1.24865e+01,1.23520e+01,1.32032e+01,1.34347e+01,1.94991e+01,1.97484e+01
98,1.24864e+01,1.23519e+01,1.32031e+01,1.34346e+01,1.94990e+01,1.97483e+01
99,1.24839e+01,1.23494e+01,1.32006e+01,1.34321e+01,1.94963e+01,1.97455e+01
100,1.24792e+01,1.23447e+01,1.31959e+01,1.34273e+01,1.94911e+01,1.97403e+01
101,1.24744e+01,1.23399e+01,1.31910e+01,1.34224e+01,1.94858e+01,1.97351e+01
102,1.24718e+01,1.23373e+01,1.31884e+01,1.34197e+01,1.94829e+01,1.97321e+01
103,1.24715e+01,1.23371e+01,1.31881e+01,1.34195e+01,1.94827e+01,1.97319e+01
104,1.24718e+01,1.23373e+01,1.31883e+01,1.34197e+01,1.94829e+01,1.97321e+01
105,1.24701e+01,1.23356e+01,1.31866e+01,1.34180e+01,1.94811e+01,1.97303e+01
106,1.24659e+01,1.23314e+01,1.31824e+01,1.34137e+01,1.94764e+01,1.97256e+01
107,1.24608e+01,1.23263e+01,1.31773e+01,1.34086e+01,1.94709e+01,1.97200e+01
108,1.24574e+01,1.23230e+01,1.31738e+01,1.34052e+01,1.94671e+01,1.97163e+01
109,1.24566e+01,1.23222e+01,1.31730e+01,1.34044e+01,1.94663e+01,1.97154e+01
110,1.24570e+01,1.23225e+01,1.31734e+01,1.34047e+01,1.94667e+01,1.97159e+01
111,1.24560e+01,1.23215e+01,1.31724e+01,1.34038e+01,1.94656e+01,1.97148e+01
112,1.24524e+01,1.23180e+01,1.31688e+01,1.34001e+01,1.94616e+01,1.97108e+01
113,1.24474e+01,1.23129e+01,1.31637e+01,1.33950e+01,1.94561e+01,1.97052e+01
114,1.24433e+01,1.23089e+01,1.31596e+01,1.33909e+01,1.94516e+01,1.97007e+01
115,1.24418e+01,1.23074e+01,1.31581e+01,1.33894e+01,1.94500e+01,1.96991e+01
116,1.24421e+01,1.23077e+01,1.31584e+01,1.33897e+01,1.94503e+01,1.96994e+01
117,1.24417e+01,1.23073e+01,1.31580e+01,1.33893e+01,1.94499e+01,1.96990e+01
118,1.24389e+01,1.23044e+01,1.31551e+01,1.33864e+01,1.94467e+01,1.96958e+01
119,1.24340e+01,1.22996e+01,1.31502e+01,1.33814e+01,1.94414e+01,1.96904e+01
120,1.24294e+01,1.22950e+01,1.31455e+01,1.33768e+01,1.94363e+01,1.96854e+01
121,1.24271e+01,1.22927e+01,1.31433e+01,1.33745e+01,1.94339e+01,1.96829e+01
122,1.24271e+01,1.22927e+01,1.31433e+01,1.33745e+01,1.94339e+01,1.96830e+01
123,1.24272e+01,1.22928e+01,1.31433e+01,1.33746e+01,1.94340e+01,1.96830e+01
124,1.24251e+01,1.22907e+01,1.31412e+01,1.33725e+01,1.94317e+01,1.96807e+01
125,1.24206e+01,1.22862e+01,1.31367e+01,1.33679e+01,1.94267e+01,1.96757e+01
126,1.24157e+01,1.22813e+01,1.31317e+01,1.33629e+01,1.94213e+01,1.96703e+01
127,1.24127e+01,1.22783e+01,1.31287e+01,1.33599e+01,1.94180e+01,1.96670e+01
128,1.24122e+01,1.22778e+01,1.31282e+01,1.33594e+01,1.94175e+01,1.96665e+01
129,1.24125e+01,1.22781e+01,1.31285e+01,1.33597e+01,1.94178e+01,1.96668e+01
130,1.24112e+01,1.22768e+01,1.31271e+01,1.33583e+01,1.94164e+01,1.96654e+01
131,1.24072e+01,1.22729e+01,1.31232e+01,1.33543e+01,1.94120e+01,1.96610e+01
132,1.24022e+01,1.22678e+01,1.31180e+01,1.33492e+01,1.94064e+01,1.96554e+01
133,1.23985e+01,1.22641e+01,1.31143e+01,1.33454e+01,1.94023e+01,1.96513e+01
134,1.23973e+01,1.22630e+01,1.31132e+01,1.33443e+01,1.94012e+01,1.96501e+01
135,1.23977e+01,1.22633e+01,1.31135e+01,1.33447e+01,1.94016e+01,1.96505e+01
136,1.23970e+01,1.22627e+01,1.31128e+01,1.33440e+01,1.94008e+01,1.96498e+01
137,1.23938e+01,1.22594e+01,1.31096e+01,1.33407e+01,1.93972e+01,1.96462e+01
138,1.23888e+01,1.22544e+01,1.31045e+01,1.33356e+01,1.93917e+01,1.96406e+01
139,1.23844e+01,1.22501e+01,1.31001e+01,1.33312e+01,1.93870e+01,1.96359e+01
140,1.23826e+01,1.22483e+01,1.30983e+01,1.33294e+01,1.93850e+01,1.96339e+01
141,1.23828e+01,1.22485e+01,1.30985e+01,1.33296e+01,1.93852e+01,1.96341e+01
142,1.23827e+01,1.22483e+01,1.30983e+01,1.33294e+01,1.93850e+01,1.96339e+01
143,1.23802e+01,1.22458e+01,1.30958e+01,1.33269e+01,1.93823e+01,1.96311e+01
144,1.23754e+01,1.22411e+01,1.30910e+01,1.33221e+01,1.93771e+01,1.96259e+01
145,1.23707e+01,1.22364e+01,1.30862e+01,1.33173e+01,1.93718e+01,1.96207e+01
146,1.23681e+01,1.22338e+01,1.30836e+01,1.33146e+01,1.93690e+01,1.96178e+01
147,1.23679e+01,1.22336e+01,1.30834e+01,1.33144e+01,1.93688e+01,1.96176e+01
148,1.23681e+01,1.22338e+01,1.30836e+01,1.33147e+01,1.93690e+01,1.96179e+01
149,1.23664e+01,1.22321e+01,1.30819e+01,1.33129e+01,1.93671e+01,1.96159e+01
150,1.23621e+01,1.22278e+01,1.30776e+01,1.33086e+01,1.93624e+01,1.96112e+01
151,1.23571e+01,1.22228e+01,1.30725e+01,1.33035e+01,1.93569e+01,1.96057e+01
152,1.23537e+01,1.22195e+01,1.30691e+01,1.33001e+01,1.93532e+01,1.96020e+01
153,1.23530e+01,1.22187e+01,1.30684e+01,1.32994e+01,1.93524e+01,1.96012e+01
154,1.23533e+01,1.22191e+01,1.30687e+01,1.32997e+01,1.93528e+01,1.96016e+01
155,1.23523e+01,1.22181e+01,1.30677e+01,1.32987e+01,1.93517e+01,1.96005e+01
156,1.23487e+01,1.22144e+01,1.30640e+01,1.32950e+01,1.93477e+01,1.95965e+01
157,1.23436e+01,1.22094e+01,1.30589e+01,1.32899e+01,1.93421e+01,1.95909e+01
