# Radius per segment (in mm): 63.0, 10.0, 12.0, 79.0, 34.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,6.10736e+00,6.02537e+00,1.31568e+01,1.89223e+01,1.91452e+01,1.99857e+01
2,6.10350e+00,6.02152e+00,1.31525e+01,1.89176e+01,1.91405e+01,1.99809e+01
3,6.10422e+00,6.02224e+00,1.31533e+01,1.89186e+01,1.91414e+01,1.99819e+01
4,6.10231e+00,6.02034e+00,1.31512e+01,1.89163e+01,1.91391e+01,1.99795e+01
5,6.09271e+00,6.01074e+00,1.31405e+01,1.89047e+01,1.91275e+01,1.99678e+01
6,6.07704e+00,5.99510e+00,1.31234e+01,1.88864e+01,1.91091e+01,1.99493e+01
7,6.06333e+00,5.98140e+00,1.31083e+01,1.88702e+01,1.90928e+01,1.99328e+01
8,6.05728e+00,5.97536e+00,1.31015e+01,1.88628e+01,1.90855e+01,1.99253e+01
9,6.05732e+00,5.97540e+00,1.31017e+01,1.88630e+01,1.90857e+01,1.99256e+01
10,6.05692e+00,5.97499e+00,1.31012e+01,1.88625e+01,1.90852e+01,1.99251e+01
11,6.04963e+00,5.96772e+00,1.30931e+01,1.88537e+01,1.90764e+01,1.99161e+01
12,6.03501e+00,5.95311e+00,1.30771e+01,1.88366e+01,1.90592e+01,1.98988e+01
13,6.02003e+00,5.93815e+00,1.30606e+01,1.88189e+01,1.90414e+01,1.98808e+01
14,6.01168e+00,5.92981e+00,1.30513e+01,1.88087e+01,1.90313e+01,1.98705e+01
15,6.01044e+00,5.92858e+00,1.30501e+01,1.88075e+01,1.90300e+01,1.98692e+01
16,6.01099e+00,5.92912e+00,1.30507e+01,1.88082e+01,1.90307e+01,1.98699e+01
17,6.00602e+00,5.92415e+00,1.30451e+01,1.88021e+01,1.90246e+01,1.98638e+01
18,5.99329e+00,5.91145e+00,1.30310e+01,1.87868e+01,1.90093e+01,1.98483e+01
19,5.97733e+00,5.89550e+00,1.30136e+01,1.87683e+01,1.89907e+01,1.98295e+01
20,5.96679e+00,5.88498e+00,1.30018e+01,1.87555e+01,1.89779e+01,1.98165e+01
21,5.96378e+00,5.88197e+00,1.29987e+01,1.87522e+01,1.89745e+01,1.98131e+01
22,5.96464e+00,5.88283e+00,1.29997e+01,1.87533e+01,1.89756e+01,1.98143e+01
23,5.96179e+00,5.87998e+00,1.29965e+01,1.87498e+01,1.89721e+01,1.98108e+01
24,5.95105e+00,5.86925e+00,1.29845e+01,1.87368e+01,1.89592e+01,1.97976e+01
25,5.93512e+00,5.85334e+00,1.29671e+01,1.87183e+01,1.89405e+01,1.97788e+01
26,5.92265e+00,5.84088e+00,1.29532e+01,1.87032e+01,1.89254e+01,1.97635e+01
27,5.91752e+00,5.83576e+00,1.29477e+01,1.86973e+01,1.89195e+01,1.97575e+01
