# Radius per segment (in mm): 50.2, 12.25, 47.5, 63.1, 11.2
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,7.29993e+00,7.19530e+00,1.12543e+01,1.16640e+01,1.20515e+01,1.98663e+01
2,7.26169e+00,7.15712e+00,1.12139e+01,1.16233e+01,1.20107e+01,1.98211e+01
3,7.26824e+00,7.16366e+00,1.12208e+01,1.16303e+01,1.20177e+01,1.98289e+01
4,7.24858e+00,7.14403e+00,1.12000e+01,1.16094e+01,1.19967e+01,1.98056e+01
5,7.15592e+00,7.05151e+00,1.11022e+01,1.15110e+01,1.18977e+01,1.96960e+01
6,7.01072e+00,6.90652e+00,1.09488e+01,1.13567e+01,1.17426e+01,1.95243e+01
7,6.88188e+00,6.77787e+00,1.08127e+01,1.12199e+01,1.16051e+01,1.93720e+01
8,6.82343e+00,6.71951e+00,1.07509e+01,1.11578e+01,1.15426e+01,1.93029e+01
9,6.82479e+00,6.72087e+00,1.07524e+01,1.11593e+01,1.15441e+01,1.93045e+01
10,6.82053e+00,6.71662e+00,1.07479e+01,1.11547e+01,1.15396e+01,1.92995e+01
11,6.75052e+00,6.64671e+00,1.06739e+01,1.10804e+01,1.14648e+01,1.92167e+01
12,6.61516e+00,6.51155e+00,1.05310e+01,1.09366e+01,1.13203e+01,1.90568e+01
13,6.47511e+00,6.37171e+00,1.03831e+01,1.07879e+01,1.11708e+01,1.88913e+01
14,6.39548e+00,6.29220e+00,1.02990e+01,1.07034e+01,1.10858e+01,1.87972e+01
15,6.38596e+00,6.28268e+00,1.02890e+01,1.06932e+01,1.10756e+01,1.87860e+01
16,6.39190e+00,6.28862e+00,1.02952e+01,1.06996e+01,1.10820e+01,1.87930e+01
17,6.34458e+00,6.24137e+00,1.02453e+01,1.06493e+01,1.10315e+01,1.87371e+01
18,6.22434e+00,6.12131e+00,1.01183e+01,1.05217e+01,1.09031e+01,1.85951e+01
19,6.07870e+00,5.97588e+00,9.96456e+00,1.03670e+01,1.07477e+01,1.84232e+01
20,5.97868e+00,5.87601e+00,9.85896e+00,1.02609e+01,1.06410e+01,1.83051e+01
21,5.95350e+00,5.85086e+00,9.83238e+00,1.02341e+01,1.06141e+01,1.82754e+01
22,5.96369e+00,5.86104e+00,9.84314e+00,1.02450e+01,1.06250e+01,1.82874e+01
23,5.93738e+00,5.83477e+00,9.81537e+00,1.02170e+01,1.05969e+01,1.82564e+01
24,5.83638e+00,5.73391e+00,9.70875e+00,1.01098e+01,1.04891e+01,1.81372e+01
25,5.69128e+00,5.58903e+00,9.55559e+00,9.95582e+00,1.03343e+01,1.79660e+01
26,5.57336e+00,5.47129e+00,9.43114e+00,9.83067e+00,1.02085e+01,1.78269e+01
27,5.52907e+00,5.42706e+00,9.38439e+00,9.78366e+00,1.01612e+01,1.77747e+01
28,5.53726e+00,5.43523e+00,9.39303e+00,9.79236e+00,1.01700e+01,1.77843e+01
29,5.52866e+00,5.42665e+00,9.38396e+00,9.78324e+00,1.01608e+01,1.77742e+01
30,5.44958e+00,5.34768e+00,9.30049e+00,9.69931e+00,1.00764e+01,1.76809e+01
31,5.31118e+00,5.20949e+00,9.15445e+00,9.55246e+00,9.92884e+00,1.75177e+01
32,5.17936e+00,5.07786e+00,9.01534e+00,9.41259e+00,9.78824e+00,1.73624e+01
33,5.11408e+00,5.01267e+00,8.94645e+00,9.34332e+00,9.71861e+00,1.72854e+01
34,5.11423e+00,5.01283e+00,8.94663e+00,9.34350e+00,9.71878e+00,1.72856e+01
35,5.11872e+00,5.01730e+00,8.95136e+00,9.34825e+00,9.72356e+00,1.72909e+01
36,5.06252e+00,4.96119e+00,8.89206e+00,9.28863e+00,9.66363e+00,1.72247e+01
37,4.93655e+00,4.83540e+00,8.75915e+00,9.15500e+00,9.52930e+00,1.70762e+01
38,4.79599e+00,4.69504e+00,8.61086e+00,9.00589e+00,9.37941e+00,1.69106e+01
39,4.70956e+00,4.60875e+00,8.51969e+00,8.91422e+00,9.28727e+00,1.68089e+01
40,4.69638e+00,4.59558e+00,8.50578e+00,8.90024e+00,9.27322e+00,1.67933e+01
41,4.70830e+00,4.60749e+00,8.51836e+00,8.91289e+00,9.28593e+00,1.68074e+01
42,4.67423e+00,4.57347e+00,8.48242e+00,8.87675e+00,9.24960e+00,1.67672e+01
43,4.56547e+00,4.46486e+00,8.36769e+00,8.76140e+00,9.13365e+00,1.66392e+01
44,4.42210e+00,4.32170e+00,8.21647e+00,8.60935e+00,8.98081e+00,1.64704e+01
45,4.31616e+00,4.21591e+00,8.10473e+00,8.49701e+00,8.86789e+00,1.63457e+01
46,4.28543e+00,4.18522e+00,8.07231e+00,8.46441e+00,8.83513e+00,1.63095e+01
47,4.29862e+00,4.19839e+00,8.08623e+00,8.47840e+00,8.84919e+00,1.63250e+01
48,4.28420e+00,4.18400e+00,8.07102e+00,8.46311e+00,8.83382e+00,1.63081e+01
49,4.19613e+00,4.09606e+00,7.97814e+00,8.36973e+00,8.73996e+00,1.62044e+01
50,4.05619e+00,3.95631e+00,7.83056e+00,8.22135e+00,8.59081e+00,1.60398e+01
51,3.93397e+00,3.83427e+00,7.70168e+00,8.09177e+00,8.46056e+00,1.58960e+01
52,3.88293e+00,3.78330e+00,7.64786e+00,8.03766e+00,8.40617e+00,1.58360e+01
53,3.89117e+00,3.79154e+00,7.65656e+00,8.04640e+00,8.41496e+00,1.58457e+01
54,3.89244e+00,3.79280e+00,7.65789e+00,8.04774e+00,8.41631e+00,1.58472e+01
55,3.82697e+00,3.72743e+00,7.58886e+00,7.97834e+00,8.34654e+00,1.57702e+01
56,3.69647e+00,3.59711e+00,7.45127e+00,7.84001e+00,8.20750e+00,1.56168e+01
57,3.56257e+00,3.46340e+00,7.31011e+00,7.69808e+00,8.06484e+00,1.54593e+01
58,3.49016e+00,3.39109e+00,7.23376e+00,7.62132e+00,7.98769e+00,1.53742e+01
59,3.48769e+00,3.38863e+00,7.23116e+00,7.61871e+00,7.98507e+00,1.53713e+01
60,3.49946e+00,3.40038e+00,7.24357e+00,7.63118e+00,7.99761e+00,1.53852e+01
61,3.45675e+00,3.35774e+00,7.19855e+00,7.58592e+00,7.95211e+00,1.53350e+01
62,3.34105e+00,3.24220e+00,7.07659e+00,7.46330e+00,7.82887e+00,1.51990e+01
63,3.20107e+00,3.10242e+00,6.92904e+00,7.31496e+00,7.67976e+00,1.50346e+01
64,3.10796e+00,3.00944e+00,6.83090e+00,7.21630e+00,7.58060e+00,1.49252e+01
65,3.08993e+00,2.99144e+00,6.81190e+00,7.19719e+00,7.56140e+00,1.49040e+01
66,3.10625e+00,3.00773e+00,6.82910e+00,7.21448e+00,7.57878e+00,1.49232e+01
67,3.08472e+00,2.98624e+00,6.80641e+00,7.19167e+00,7.55584e+00,1.48979e+01
68,2.98805e+00,2.88970e+00,6.70452e+00,7.08924e+00,7.45289e+00,1.47844e+01
69,2.84813e+00,2.74998e+00,6.55707e+00,6.94100e+00,7.30389e+00,1.46201e+01
70,2.73675e+00,2.63876e+00,6.43970e+00,6.82300e+00,7.18529e+00,1.44893e+01
71,2.69959e+00,2.60165e+00,6.40054e+00,6.78363e+00,7.14572e+00,1.44457e+01
72,2.71418e+00,2.61623e+00,6.41592e+00,6.79909e+00,7.16127e+00,1.44629e+01
73,2.71061e+00,2.61266e+00,6.41216e+00,6.79531e+00,7.15746e+00,1.44587e+01
74,2.63575e+00,2.53791e+00,6.33327e+00,6.71600e+00,7.07775e+00,1.43708e+01
75,2.50211e+00,2.40445e+00,6.19246e+00,6.57444e+00,6.93547e+00,1.42140e+01
76,2.37637e+00,2.27889e+00,6.05999e+00,6.44127e+00,6.80162e+00,1.40665e+01
77,2.31809e+00,2.22070e+00,5.99859e+00,6.37954e+00,6.73958e+00,1.39981e+01
78,2.32489e+00,2.22749e+00,6.00576e+00,6.38674e+00,6.74683e+00,1.40061e+01
79,2.33468e+00,2.23726e+00,6.01608e+00,6.39711e+00,6.75725e+00,1.40176e+01
80,2.28273e+00,2.18538e+00,5.96134e+00,6.34208e+00,6.70194e+00,1.39566e+01
81,2.16114e+00,2.06397e+00,5.83326e+00,6.21332e+00,6.57253e+00,1.38140e+01
82,2.02619e+00,1.92921e+00,5.69110e+00,6.07042e+00,6.42890e+00,1.36558e+01
83,1.94655e+00,1.84968e+00,5.60721e+00,5.98608e+00,6.34414e+00,1.35624e+01
84,1.94015e+00,1.84328e+00,5.60047e+00,5.97930e+00,6.33733e+00,1.35549e+01
85,1.95769e+00,1.86081e+00,5.61896e+00,5.99788e+00,6.35600e+00,1.35755e+01
86,1.92798e+00,1.83113e+00,5.58765e+00,5.96641e+00,6.32437e+00,1.35407e+01
87,1.82333e+00,1.72663e+00,5.47744e+00,5.85562e+00,6.21302e+00,1.34180e+01
88,1.68510e+00,1.58859e+00,5.33185e+00,5.70926e+00,6.06593e+00,1.32560e+01
89,1.58560e+00,1.48924e+00,5.22708e+00,5.60393e+00,5.96007e+00,1.31395e+01
90,1.56170e+00,1.46537e+00,5.20190e+00,5.57863e+00,5.93463e+00,1.31115e+01
91,1.58083e+00,1.48447e+00,5.22205e+00,5.59888e+00,5.95498e+00,1.31339e+01
92,1.57097e+00,1.47462e+00,5.21166e+00,5.58844e+00,5.94449e+00,1.31223e+01
93,1.48687e+00,1.39064e+00,5.12310e+00,5.49940e+00,5.85501e+00,1.30238e+01
94,1.35159e+00,1.25555e+00,4.98066e+00,5.35622e+00,5.71111e+00,1.28654e+01
95,1.23541e+00,1.13954e+00,4.85834e+00,5.23325e+00,5.58752e+00,1.27293e+01
