# Radius per segment (in mm): 56.0, 70.0, 42.0, 12.0, 90.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,6.23179e+00,6.13939e+00,6.42413e+00,7.28852e+00,1.98779e+01,1.99980e+01
2,6.23124e+00,6.13884e+00,6.42358e+00,7.28795e+00,1.98772e+01,1.99973e+01
3,6.23134e+00,6.13894e+00,6.42368e+00,7.28806e+00,1.98774e+01,1.99974e+01
4,6.23106e+00,6.13866e+00,6.42340e+00,7.28778e+00,1.98770e+01,1.99971e+01
5,6.22969e+00,6.13729e+00,6.42202e+00,7.28638e+00,1.98753e+01,1.99954e+01
6,6.22750e+00,6.13510e+00,6.41983e+00,7.28415e+00,1.98727e+01,1.99927e+01
7,6.22553e+00,6.13313e+00,6.41785e+00,7.28215e+00,1.98704e+01,1.99904e+01
8,6.22461e+00,6.13222e+00,6.41693e+00,7.28122e+00,1.98693e+01,1.99893e+01
9,6.22461e+00,6.13222e+00,6.41693e+00,7.28123e+00,1.98693e+01,1.99894e+01
10,6.22455e+00,6.13216e+00,6.41687e+00,7.28117e+00,1.98692e+01,1.99893e+01
11,6.22350e+00,6.13111e+00,6.41582e+00,7.28010e+00,1.98680e+01,1.99880e+01
12,6.22146e+00,6.12907e+00,6.41377e+00,7.27802e+00,1.98655e+01,1.99855e+01
13,6.21931e+00,6.12693e+00,6.41162e+00,7.27584e+00,1.98629e+01,1.99829e+01
14,6.21806e+00,6.12568e+00,6.41037e+00,7.27458e+00,1.98614e+01,1.99815e+01
15,6.21788e+00,6.12550e+00,6.41018e+00,7.27439e+00,1.98613e+01,1.99813e+01
16,6.21795e+00,6.12557e+00,6.41026e+00,7.27447e+00,1.98613e+01,1.99814e+01
17,6.21724e+00,6.12485e+00,6.40954e+00,7.27374e+00,1.98605e+01,1.99805e+01
18,6.21541e+00,6.12303e+00,6.40771e+00,7.27188e+00,1.98583e+01,1.99783e+01
19,6.21318e+00,6.12080e+00,6.40547e+00,7.26961e+00,1.98556e+01,1.99756e+01
20,6.21161e+00,6.11923e+00,6.40389e+00,7.26802e+00,1.98537e+01,1.99737e+01
21,6.21117e+00,6.11880e+00,6.40346e+00,7.26758e+00,1.98532e+01,1.99732e+01
22,6.21129e+00,6.11891e+00,6.40357e+00,7.26770e+00,1.98534e+01,1.99734e+01
23,6.21087e+00,6.11850e+00,6.40316e+00,7.26728e+00,1.98529e+01,1.99729e+01
24,6.20933e+00,6.11696e+00,6.40161e+00,7.26571e+00,1.98510e+01,1.99710e+01
25,6.20710e+00,6.11473e+00,6.39937e+00,7.26345e+00,1.98483e+01,1.99683e+01
26,6.20525e+00,6.11289e+00,6.39752e+00,7.26157e+00,1.98461e+01,1.99661e+01
27,6.20451e+00,6.11214e+00,6.39678e+00,7.26082e+00,1.98452e+01,1.99653e+01
28,6.20458e+00,6.11221e+00,6.39684e+00,7.26089e+00,1.98454e+01,1.99654e+01
29,6.20441e+00,6.11205e+00,6.39668e+00,7.26072e+00,1.98451e+01,1.99652e+01
30,6.20319e+00,6.11083e+00,6.39545e+00,7.25948e+00,1.98437e+01,1.99637e+01
31,6.20106e+00,6.10870e+00,6.39331e+00,7.25731e+00,1.98411e+01,1.99611e+01
32,6.19899e+00,6.10664e+00,6.39125e+00,7.25522e+00,1.98386e+01,1.99586e+01
33,6.19792e+00,6.10557e+00,6.39017e+00,7.25413e+00,1.98374e+01,1.99574e+01
34,6.19785e+00,6.10549e+00,6.39010e+00,7.25406e+00,1.98373e+01,1.99573e+01
35,6.19786e+00,6.10550e+00,6.39011e+00,7.25407e+00,1.98373e+01,1.99573e+01
36,6.19697e+00,6.10462e+00,6.38922e+00,7.25317e+00,1.98362e+01,1.99562e+01
37,6.19502e+00,6.10267e+00,6.38726e+00,7.25119e+00,1.98339e+01,1.99539e+01
38,6.19282e+00,6.10047e+00,6.38506e+00,7.24895e+00,1.98312e+01,1.99512e+01
39,6.19142e+00,6.09907e+00,6.38365e+00,7.24753e+00,1.98296e+01,1.99496e+01
40,6.19113e+00,6.09878e+00,6.38336e+00,7.24724e+00,1.98293e+01,1.99492e+01
41,6.19123e+00,6.09888e+00,6.38346e+00,7.24734e+00,1.98294e+01,1.99494e+01
42,6.19066e+00,6.09832e+00,6.38289e+00,7.24677e+00,1.98287e+01,1.99487e+01
43,6.18897e+00,6.09662e+00,6.38119e+00,7.24504e+00,1.98266e+01,1.99466e+01
44,6.18672e+00,6.09438e+00,6.37894e+00,7.24276e+00,1.98239e+01,1.99439e+01
45,6.18502e+00,6.09268e+00,6.37723e+00,7.24103e+00,1.98219e+01,1.99419e+01
46,6.18444e+00,6.09210e+00,6.37665e+00,7.24045e+00,1.98213e+01,1.99412e+01
47,6.18455e+00,6.09221e+00,6.37676e+00,7.24056e+00,1.98214e+01,1.99414e+01
48,6.18426e+00,6.09192e+00,6.37647e+00,7.24026e+00,1.98210e+01,1.99410e+01
49,6.18286e+00,6.09053e+00,6.37507e+00,7.23885e+00,1.98193e+01,1.99393e+01
50,6.18067e+00,6.08834e+00,6.37287e+00,7.23662e+00,1.98167e+01,1.99367e+01
51,6.17871e+00,6.08638e+00,6.37091e+00,7.23463e+00,1.98144e+01,1.99343e+01
52,6.17782e+00,6.08549e+00,6.37001e+00,7.23373e+00,1.98133e+01,1.99333e+01
53,6.17783e+00,6.08550e+00,6.37002e+00,7.23374e+00,1.98134e+01,1.99333e+01
54,6.17776e+00,6.08543e+00,6.36995e+00,7.23367e+00,1.98133e+01,1.99332e+01
55,6.17669e+00,6.08437e+00,6.36889e+00,7.23258e+00,1.98120e+01,1.99319e+01
56,6.17464e+00,6.08231e+00,6.36682e+00,7.23049e+00,1.98095e+01,1.99294e+01
57,6.17250e+00,6.08018e+00,6.36468e+00,7.22833e+00,1.98069e+01,1.99269e+01
58,6.17127e+00,6.07895e+00,6.36345e+00,7.22708e+00,1.98055e+01,1.99254e+01
59,6.17110e+00,6.07878e+00,6.36328e+00,7.22691e+00,1.98053e+01,1.99253e+01
60,6.17117e+00,6.07885e+00,6.36335e+00,7.22698e+00,1.98054e+01,1.99253e+01
61,6.17044e+00,6.07812e+00,6.36261e+00,7.22624e+00,1.98045e+01,1.99244e+01
62,6.16860e+00,6.07628e+00,6.36077e+00,7.22437e+00,1.98023e+01,1.99222e+01
63,6.16637e+00,6.07406e+00,6.35853e+00,7.22210e+00,1.97996e+01,1.99195e+01
64,6.16482e+00,6.07251e+00,6.35698e+00,7.22053e+00,1.97978e+01,1.99177e+01
65,6.16440e+00,6.07209e+00,6.35656e+00,7.22011e+00,1.97973e+01,1.99172e+01
66,6.16452e+00,6.07221e+00,6.35668e+00,7.22023e+00,1.97974e+01,1.99174e+01
67,6.16409e+00,6.07178e+00,6.35625e+00,7.21979e+00,1.97969e+01,1.99168e+01
68,6.16253e+00,6.07022e+00,6.35468e+00,7.21820e+00,1.97950e+01,1.99149e+01
69,6.16030e+00,6.06799e+00,6.35244e+00,7.21594e+00,1.97923e+01,1.99123e+01
70,6.15847e+00,6.06617e+00,6.35061e+00,7.21408e+00,1.97902e+01,1.99101e+01
71,6.15775e+00,6.06544e+00,6.34989e+00,7.21335e+00,1.97893e+01,1.99092e+01
72,6.15782e+00,6.06552e+00,6.34996e+00,7.21343e+00,1.97894e+01,1.99094e+01
73,6.15764e+00,6.06534e+00,6.34978e+00,7.21325e+00,1.97892e+01,1.99091e+01
74,6.15640e+00,6.06410e+00,6.34854e+00,7.21199e+00,1.97877e+01,1.99076e+01
75,6.15426e+00,6.06196e+00,6.34639e+00,7.20981e+00,1.97851e+01,1.99050e+01
76,6.15221e+00,6.05992e+00,6.34434e+00,7.20773e+00,1.97827e+01,1.99026e+01
77,6.15116e+00,6.05887e+00,6.34328e+00,7.20667e+00,1.97814e+01,1.99013e+01
78,6.15110e+00,6.05881e+00,6.34322e+00,7.20661e+00,1.97814e+01,1.99013e+01
79,6.15111e+00,6.05881e+00,6.34323e+00,7.20661e+00,1.97814e+01,1.99013e+01
80,6.15020e+00,6.05791e+00,6.34232e+00,7.20569e+00,1.97803e+01,1.99002e+01
81,6.14824e+00,6.05595e+00,6.34035e+00,7.20369e+00,1.97779e+01,1.98978e+01
82,6.14605e+00,6.05376e+00,6.33815e+00,7.20147e+00,1.97753e+01,1.98952e+01
83,6.14467e+00,6.05238e+00,6.33677e+00,7.20007e+00,1.97737e+01,1.98936e+01
84,6.14439e+00,6.05210e+00,6.33649e+00,7.19979e+00,1.97734e+01,1.98933e+01
85,6.14449e+00,6.05221e+00,6.33660e+00,7.19990e+00,1.97735e+01,1.98934e+01
86,6.14391e+00,6.05162e+00,6.33601e+00,7.19930e+00,1.97728e+01,1.98927e+01
87,6.14219e+00,6.04991e+00,6.33429e+00,7.19756e+00,1.97707e+01,1.98906e+01
88,6.13995e+00,6.04767e+00,6.33204e+00,7.19528e+00,1.97680e+01,1.98879e+01
89,6.13827e+00,6.04599e+00,6.33035e+00,7.19357e+00,1.97660e+01,1.98859e+01
90,6.13771e+00,6.04543e+00,6.32979e+00,7.19301e+00,1.97654e+01,1.98852e+01
91,6.13782e+00,6.04554e+00,6.32990e+00,7.19312e+00,1.97655e+01,1.98854e+01
92,6.13752e+00,6.04524e+00,6.32960e+00,7.19281e+00,1.97651e+01,1.98850e+01
93,6.13610e+00,6.04383e+00,6.32818e+00,7.19138e+00,1.97634e+01,1.98833e+01
94,6.13390e+00,6.04163e+00,6.32598e+00,7.18914e+00,1.97608e+01,1.98806e+01
95,6.13196e+00,6.03969e+00,6.32403e+00,7.18717e+00,1.97584e+01,1.98783e+01
96,6.13109e+00,6.03882e+00,6.32316e+00,7.18629e+00,1.97574e+01,1.98773e+01
97,6.13111e+00,6.03884e+00,6.32318e+00,7.18631e+00,1.97575e+01,1.98774e+01
98,6.13103e+00,6.03876e+00,6.32310e+00,7.18623e+00,1.97574e+01,1.98773e+01
99,6.12995e+00,6.03768e+00,6.32201e+00,7.18513e+00,1.97561e+01,1.98759e+01
100,6.12788e+00,6.03562e+00,6.31994e+00,7.18303e+00,1.97536e+01,1.98734e+01
101,6.12575e+00,6.03349e+00,6.31780e+00,7.18087e+00,1.97510e+01,1.98709e+01
102,6.12455e+00,6.03229e+00,6.31660e+00,7.17965e+00,1.97496e+01,1.98695e+01
103,6.12440e+00,6.03214e+00,6.31644e+00,7.17950e+00,1.97494e+01,1.98693e+01
104,6.12446e+00,6.03220e+00,6.31651e+00,7.17956e+00,1.97495e+01,1.98694e+01
105,6.12371e+00,6.03145e+00,6.31575e+00,7.17880e+00,1.97486e+01,1.98685e+01
106,6.12185e+00,6.02960e+00,6.31389e+00,7.17691e+00,1.97464e+01,1.98662e+01
107,6.11963e+00,6.02737e+00,6.31166e+00,7.17465e+00,1.97437e+01,1.98635e+01
108,6.11810e+00,6.02585e+00,6.31013e+00,7.17310e+00,1.97419e+01,1.98617e+01
109,6.11770e+00,6.02545e+00,6.30973e+00,7.17270e+00,1.97414e+01,1.98613e+01
110,6.11782e+00,6.02557e+00,6.30985e+00,7.17282e+00,1.97416e+01,1.98614e+01
111,6.11737e+00,6.02512e+00,6.30940e+00,7.17237e+00,1.97410e+01,1.98609e+01
112,6.11579e+00,6.02355e+00,6.30782e+00,7.17076e+00,1.97391e+01,1.98590e+01
113,6.11356e+00,6.02132e+00,6.30558e+00,7.16849e+00,1.97364e+01,1.98563e+01
114,6.11175e+00,6.01951e+00,6.30376e+00,7.16666e+00,1.97343e+01,1.98541e+01
115,6.11105e+00,6.01881e+00,6.30306e+00,7.16595e+00,1.97335e+01,1.98533e+01
116,6.11113e+00,6.01889e+00,6.30314e+00,7.16603e+00,1.97336e+01,1.98534e+01
117,6.11094e+00,6.01870e+00,6.30295e+00,7.16584e+00,1.97334e+01,1.98532e+01
118,6.10968e+00,6.01744e+00,6.30169e+00,7.16456e+00,1.97318e+01,1.98517e+01
119,6.10753e+00,6.01530e+00,6.29953e+00,7.16237e+00,1.97292e+01,1.98491e+01
120,6.10550e+00,6.01326e+00,6.29749e+00,7.16031e+00,1.97268e+01,1.98466e+01
121,6.10447e+00,6.01224e+00,6.29646e+00,7.15927e+00,1.97256e+01,1.98454e+01
122,6.10442e+00,6.01219e+00,6.29641e+00,7.15922e+00,1.97256e+01,1.98454e+01
123,6.10442e+00,6.01218e+00,6.29641e+00,7.15922e+00,1.97256e+01,1.98454e+01
124,6.10349e+00,6.01126e+00,6.29548e+00,7.15827e+00,1.97244e+01,1.98443e+01
125,6.10152e+00,6.00929e+00,6.29350e+00,7.15627e+00,1.97220e+01,1.98419e+01
126,6.09933e+00,6.00711e+00,6.29131e+00,7.15405e+00,1.97194e+01,1.98392e+01
127,6.09797e+00,6.00575e+00,6.28995e+00,7.15267e+00,1.97178e+01,1.98376e+01
128,6.09771e+00,6.00549e+00,6.28969e+00,7.15241e+00,1.97175e+01,1.98374e+01
129,6.09782e+00,6.00559e+00,6.28979e+00,7.15252e+00,1.97177e+01,1.98375e+01
130,6.09721e+00,6.00499e+00,6.28918e+00,7.15190e+00,1.97169e+01,1.98367e+01
131,6.09548e+00,6.00326e+00,6.28745e+00,7.15014e+00,1.97148e+01,1.98346e+01
132,6.09324e+00,6.00102e+00,6.28520e+00,7.14787e+00,1.97121e+01,1.98319e+01
133,6.09158e+00,5.99936e+00,6.28353e+00,7.14618e+00,1.97102e+01,1.98300e+01
134,6.09104e+00,5.99883e+00,6.28300e+00,7.14564e+00,1.97095e+01,1.98294e+01
135,6.09115e+00,5.99894e+00,6.28311e+00,7.14575e+00,1.97097e+01,1.98295e+01
136,6.09084e+00,5.99862e+00,6.28279e+00,7.14543e+00,1.97093e+01,1.98291e+01
137,6.08940e+00,5.99719e+00,6.28136e+00,7.14397e+00,1.97076e+01,1.98274e+01
138,6.08720e+00,5.99499e+00,6.27915e+00,7.14173e+00,1.97049e+01,1.98247e+01
139,6.08528e+00,5.99307e+00,6.27722e+00,7.13978e+00,1.97026e+01,1.98224e+01
140,6.08443e+00,5.99222e+00,6.27636e+00,7.13892e+00,1.97016e+01,1.98214e+01
141,6.08446e+00,5.99225e+00,6.27639e+00,7.13895e+00,1.97017e+01,1.98215e+01
142,6.08436e+00,5.99216e+00,6.27630e+00,7.13886e+00,1.97016e+01,1.98214e+01
143,6.08326e+00,5.99106e+00,6.27520e+00,7.13774e+00,1.97002e+01,1.98200e+01
144,6.08119e+00,5.98898e+00,6.27311e+00,7.13563e+00,1.96977e+01,1.98175e+01
145,6.07907e+00,5.98687e+00,6.27099e+00,7.13348e+00,1.96952e+01,1.98150e+01
146,6.07789e+00,5.98569e+00,6.26981e+00,7.13228e+00,1.96938e+01,1.98136e+01
147,6.07775e+00,5.98555e+00,6.26967e+00,7.13214e+00,1.96937e+01,1.98135e+01
148,6.07781e+00,5.98561e+00,6.26973e+00,7.13220e+00,1.96937e+01,1.98135e+01
149,6.07704e+00,5.98484e+00,6.26895e+00,7.13142e+00,1.96928e+01,1.98126e+01
150,6.07517e+00,5.98297e+00,6.26708e+00,7.12952e+00,1.96905e+01,1.98103e+01
151,6.07295e+00,5.98076e+00,6.26485e+00,7.12727e+00,1.96879e+01,1.98076e+01
152,6.07144e+00,5.97925e+00,6.26334e+00,7.12574e+00,1.96861e+01,1.98059e+01
153,6.07106e+00,5.97887e+00,6.26296e+00,7.12535e+00,1.96857e+01,1.98054e+01
154,6.07118e+00,5.97899e+00,6.26308e+00,7.12548e+00,1.96858e+01,1.98056e+01
155,6.07072e+00,5.97853e+00,6.26262e+00,7.12500e+00,1.96852e+01,1.98050e+01
156,6.06912e+00,5.97694e+00,6.26102e+00,7.12338e+00,1.96833e+01,1.98031e+01
157,6.06689e+00,5.97470e+00,6.25878e+00,7.12111e+00,1.96806e+01,1.98004e+01
158,6.06509e+00,5.97291e+00,6.25698e+00,7.11929e+00,1.96785e+01,1.97982e+01
159,6.06442e+00,5.97223e+00,6.25630e+00,7.11861e+00,1.96777e+01,1.97975e+01
160,6.06450e+00,5.97232e+00,6.25638e+00,7.11870e+00,1.96778e+01,1.97976e+01
161,6.06430e+00,5.97212e+00,6.25618e+00,7.11849e+00,1.96776e+01,1.97973e+01
162,6.06302e+00,5.97084e+00,6.25490e+00,7.11719e+00,1.96760e+01,1.97958e+01
163,6.06087e+00,5.96869e+00,6.25274e+00,7.11500e+00,1.96734e+01,1.97932e+01
164,6.05884e+00,5.96667e+00,6.25071e+00,7.11295e+00,1.96710e+01,1.97908e+01
165,6.05784e+00,5.96567e+00,6.24970e+00,7.11193e+00,1.96698e+01,1.97896e+01
166,6.05780e+00,5.96563e+00,6.24966e+00,7.11189e+00,1.96698e+01,1.97896e+01
167,6.05779e+00,5.96562e+00,6.24965e+00,7.11188e+00,1.96698e+01,1.97896e+01
168,6.05684e+00,5.96467e+00,6.24871e+00,7.11092e+00,1.96686e+01,1.97884e+01
169,6.05486e+00,5.96269e+00,6.24671e+00,7.10890e+00,1.96662e+01,1.97860e+01
170,6.05268e+00,5.96052e+00,6.24453e+00,7.10670e+00,1.96636e+01,1.97834e+01
171,6.05135e+00,5.95918e+00,6.24319e+00,7.10534e+00,1.96621e+01,1.97818e+01
172,6.05110e+00,5.95894e+00,6.24295e+00,7.10509e+00,1.96618e+01,1.97815e+01
173,6.05120e+00,5.95904e+00,6.24305e+00,7.10520e+00,1.96619e+01,1.97817e+01
174,6.05058e+00,5.95842e+00,6.24242e+00,7.10456e+00,1.96612e+01,1.97809e+01
175,6.04883e+00,5.95667e+00,6.24067e+00,7.10279e+00,1.96590e+01,1.97788e+01
176,6.04660e+00,5.95444e+00,6.23843e+00,7.10052e+00,1.96564e+01,1.97761e+01
177,6.04495e+00,5.95280e+00,6.23678e+00,7.09885e+00,1.96544e+01,1.97741e+01
178,6.04443e+00,5.95228e+00,6.23626e+00,7.09833e+00,1.96538e+01,1.97735e+01
179,6.04455e+00,5.95240e+00,6.23638e+00,7.09845e+00,1.96540e+01,1.97737e+01
180,6.04422e+00,5.95207e+00,6.23605e+00,7.09811e+00,1.96536e+01,1.97733e+01
181,6.04277e+00,5.95062e+00,6.23459e+00,7.09663e+00,1.96518e+01,1.97715e+01
182,6.04056e+00,5.94841e+00,6.23238e+00,7.09439e+00,1.96491e+01,1.97689e+01
183,6.03865e+00,5.94651e+00,6.23046e+00,7.09245e+00,1.96469e+01,1.97666e+01
184,6.03782e+00,5.94568e+00,6.22963e+00,7.09161e+00,1.96459e+01,1.97656e+01
185,6.03786e+00,5.94572e+00,6.22967e+00,7.09166e+00,1.96460e+01,1.97657e+01
186,6.03776e+00,5.94562e+00,6.22957e+00,7.09155e+00,1.96459e+01,1.97656e+01
187,6.03664e+00,5.94450e+00,6.22845e+00,7.09041e+00,1.96445e+01,1.97642e+01
188,6.03455e+00,5.94241e+00,6.22635e+00,7.08829e+00,1.96420e+01,1.97617e+01
189,6.03245e+00,5.94031e+00,6.22424e+00,7.08616e+00,1.96394e+01,1.97591e+01
190,6.03129e+00,5.93915e+00,6.22308e+00,7.08498e+00,1.96381e+01,1.97578e+01
191,6.03116e+00,5.93903e+00,6.22296e+00,7.08486e+00,1.96380e+01,1.97577e+01
192,6.03122e+00,5.93908e+00,6.22301e+00,7.08491e+00,1.96380e+01,1.97577e+01
193,6.03043e+00,5.93829e+00,6.22222e+00,7.08411e+00,1.96371e+01,1.97568e+01
194,6.02855e+00,5.93641e+00,6.22033e+00,7.08219e+00,1.96348e+01,1.97545e+01
195,6.02633e+00,5.93420e+00,6.21811e+00,7.07995e+00,1.96321e+01,1.97518e+01
196,6.02485e+00,5.93272e+00,6.21662e+00,7.07844e+00,1.96304e+01,1.97501e+01
197,6.02448e+00,5.93235e+00,6.21625e+00,7.07807e+00,1.96300e+01,1.97497e+01
198,6.02460e+00,5.93247e+00,6.21638e+00,7.07820e+00,1.96301e+01,1.97498e+01
199,6.02412e+00,5.93200e+00,6.21589e+00,7.07771e+00,1.96295e+01,1.97492e+01
200,6.02251e+00,5.93039e+00,6.21428e+00,7.07607e+00,1.96276e+01,1.97473e+01
201,6.02028e+00,5.92815e+00,6.21204e+00,7.07380e+00,1.96249e+01,1.97446e+01
202,6.01850e+00,5.92638e+00,6.21026e+00,7.07200e+00,1.96228e+01,1.97425e+01
203,6.01784e+00,5.92572e+00,6.20960e+00,7.07133e+00,1.96220e+01,1.97417e+01
204,6.01794e+00,5.92582e+00,6.20969e+00,7.07143e+00,1.96222e+01,1.97418e+01
205,6.01772e+00,5.92560e+00,6.20947e+00,7.07121e+00,1.96219e+01,1.97416e+01
206,6.01642e+00,5.92431e+00,6.20817e+00,7.06989e+00,1.96203e+01,1.97400e+01
207,6.01426e+00,5.92215e+00,6.20601e+00,7.06769e+00,1.96177e+01,1.97374e+01
208,6.01225e+00,5.92014e+00,6.20399e+00,7.06565e+00,1.96153e+01,1.97350e+01
209,6.01127e+00,5.91916e+00,6.20301e+00,7.06466e+00,1.96141e+01,1.97338e+01
210,6.01124e+00,5.91913e+00,6.20298e+00,7.06463e+00,1.96141e+01,1.97338e+01
211,6.01123e+00,5.91912e+00,6.20296e+00,7.06462e+00,1.96141e+01,1.97338e+01
212,6.01026e+00,5.91815e+00,6.20199e+00,7.06363e+00,1.96129e+01,1.97326e+01
213,6.00826e+00,5.91616e+00,6.19999e+00,7.06160e+00,1.96105e+01,1.97302e+01
214,6.00610e+00,5.91399e+00,6.19782e+00,7.05940e+00,1.96079e+01,1.97276e+01
215,6.00478e+00,5.91268e+00,6.19650e+00,7.05807e+00,1.96064e+01,1.97260e+01
