# Radius per segment (in mm): 73.0, 41.0, 52.0, 30.0, 28.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.48226e+01,1.47426e+01,1.54731e+01,1.60804e+01,1.84482e+01,1.99724e+01
2,1.48101e+01,1.47301e+01,1.54605e+01,1.60677e+01,1.84351e+01,1.99590e+01
3,1.48055e+01,1.47255e+01,1.54559e+01,1.60630e+01,1.84302e+01,1.99541e+01
4,1.47963e+01,1.47163e+01,1.54466e+01,1.60536e+01,1.84205e+01,1.99442e+01
5,1.47741e+01,1.46941e+01,1.54242e+01,1.60310e+01,1.83973e+01,1.99204e+01
6,1.47426e+01,1.46627e+01,1.53924e+01,1.59990e+01,1.83642e+01,1.98867e+01
7,1.47140e+01,1.46341e+01,1.53636e+01,1.59699e+01,1.83342e+01,1.98561e+01
8,1.46978e+01,1.46179e+01,1.53472e+01,1.59534e+01,1.83171e+01,1.98387e+01
9,1.46922e+01,1.46123e+01,1.53415e+01,1.59477e+01,1.83112e+01,1.98326e+01
10,1.46856e+01,1.46057e+01,1.53348e+01,1.59409e+01,1.83042e+01,1.98255e+01
11,1.46673e+01,1.45874e+01,1.53164e+01,1.59223e+01,1.82851e+01,1.98060e+01
12,1.46375e+01,1.45577e+01,1.52863e+01,1.58920e+01,1.82537e+01,1.97740e+01
13,1.46068e+01,1.45270e+01,1.52554e+01,1.58608e+01,1.82215e+01,1.97411e+01
14,1.45868e+01,1.45070e+01,1.52351e+01,1.58404e+01,1.82005e+01,1.97196e+01
15,1.45791e+01,1.44993e+01,1.52274e+01,1.58326e+01,1.81924e+01,1.97114e+01
16,1.45741e+01,1.44944e+01,1.52224e+01,1.58275e+01,1.81872e+01,1.97061e+01
17,1.45598e+01,1.44801e+01,1.52080e+01,1.58130e+01,1.81721e+01,1.96907e+01
18,1.45325e+01,1.44528e+01,1.51804e+01,1.57852e+01,1.81435e+01,1.96615e+01
19,1.45008e+01,1.44211e+01,1.51484e+01,1.57529e+01,1.81101e+01,1.96275e+01
20,1.44770e+01,1.43974e+01,1.51244e+01,1.57288e+01,1.80852e+01,1.96021e+01
21,1.44665e+01,1.43869e+01,1.51138e+01,1.57180e+01,1.80741e+01,1.95908e+01
22,1.44622e+01,1.43826e+01,1.51094e+01,1.57136e+01,1.80696e+01,1.95861e+01
23,1.44515e+01,1.43718e+01,1.50986e+01,1.57027e+01,1.80583e+01,1.95746e+01
24,1.44275e+01,1.43479e+01,1.50744e+01,1.56783e+01,1.80332e+01,1.95490e+01
25,1.43957e+01,1.43162e+01,1.50424e+01,1.56460e+01,1.79998e+01,1.95149e+01
26,1.43687e+01,1.42892e+01,1.50152e+01,1.56186e+01,1.79715e+01,1.94860e+01
27,1.43548e+01,1.42753e+01,1.50010e+01,1.56043e+01,1.79567e+01,1.94710e+01
28,1.43499e+01,1.42704e+01,1.49962e+01,1.55994e+01,1.79517e+01,1.94659e+01
29,1.43422e+01,1.42627e+01,1.49884e+01,1.55916e+01,1.79436e+01,1.94576e+01
30,1.43220e+01,1.42426e+01,1.49680e+01,1.55710e+01,1.79224e+01,1.94360e+01
