# Radius per segment (in mm): 64.0, 35.0, 41.0, 23.0, 68.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.47944e+01,1.47032e+01,1.55721e+01,1.64059e+01,1.97811e+01,1.99963e+01
2,1.47932e+01,1.47020e+01,1.55709e+01,1.64047e+01,1.97798e+01,1.99950e+01
3,1.47933e+01,1.47021e+01,1.55710e+01,1.64048e+01,1.97799e+01,1.99951e+01
4,1.47927e+01,1.47015e+01,1.55704e+01,1.64041e+01,1.97792e+01,1.99944e+01
5,1.47898e+01,1.46986e+01,1.55675e+01,1.64012e+01,1.97761e+01,1.99914e+01
6,1.47854e+01,1.46942e+01,1.55630e+01,1.63967e+01,1.97714e+01,1.99866e+01
7,1.47815e+01,1.46903e+01,1.55590e+01,1.63927e+01,1.97672e+01,1.99824e+01
8,1.47796e+01,1.46884e+01,1.55572e+01,1.63908e+01,1.97652e+01,1.99804e+01
9,1.47795e+01,1.46883e+01,1.55571e+01,1.63907e+01,1.97651e+01,1.99803e+01
10,1.47793e+01,1.46881e+01,1.55569e+01,1.63905e+01,1.97649e+01,1.99801e+01
11,1.47771e+01,1.46859e+01,1.55547e+01,1.63882e+01,1.97626e+01,1.99777e+01
12,1.47730e+01,1.46818e+01,1.55505e+01,1.63840e+01,1.97581e+01,1.99733e+01
13,1.47687e+01,1.46775e+01,1.55461e+01,1.63796e+01,1.97535e+01,1.99687e+01
14,1.47662e+01,1.46750e+01,1.55436e+01,1.63770e+01,1.97508e+01,1.99660e+01
15,1.47657e+01,1.46746e+01,1.55432e+01,1.63766e+01,1.97504e+01,1.99655e+01
16,1.47658e+01,1.46746e+01,1.55432e+01,1.63767e+01,1.97504e+01,1.99656e+01
17,1.47643e+01,1.46731e+01,1.55417e+01,1.63751e+01,1.97488e+01,1.99639e+01
18,1.47605e+01,1.46694e+01,1.55379e+01,1.63713e+01,1.97448e+01,1.99599e+01
19,1.47560e+01,1.46649e+01,1.55334e+01,1.63667e+01,1.97400e+01,1.99551e+01
20,1.47529e+01,1.46617e+01,1.55302e+01,1.63635e+01,1.97366e+01,1.99518e+01
21,1.47520e+01,1.46608e+01,1.55293e+01,1.63625e+01,1.97357e+01,1.99508e+01
22,1.47521e+01,1.46610e+01,1.55294e+01,1.63627e+01,1.97358e+01,1.99510e+01
23,1.47512e+01,1.46600e+01,1.55285e+01,1.63617e+01,1.97348e+01,1.99499e+01
24,1.47480e+01,1.46569e+01,1.55253e+01,1.63585e+01,1.97314e+01,1.99465e+01
25,1.47435e+01,1.46524e+01,1.55207e+01,1.63539e+01,1.97266e+01,1.99417e+01
26,1.47398e+01,1.46487e+01,1.55170e+01,1.63501e+01,1.97227e+01,1.99378e+01
27,1.47383e+01,1.46472e+01,1.55155e+01,1.63486e+01,1.97211e+01,1.99361e+01
28,1.47384e+01,1.46473e+01,1.55155e+01,1.63486e+01,1.97211e+01,1.99362e+01
29,1.47380e+01,1.46468e+01,1.55151e+01,1.63482e+01,1.97207e+01,1.99357e+01
30,1.47354e+01,1.46443e+01,1.55125e+01,1.63456e+01,1.97180e+01,1.99330e+01
31,1.47311e+01,1.46400e+01,1.55081e+01,1.63412e+01,1.97133e+01,1.99284e+01
32,1.47270e+01,1.46359e+01,1.55040e+01,1.63370e+01,1.97089e+01,1.99240e+01
33,1.47248e+01,1.46337e+01,1.55018e+01,1.63348e+01,1.97066e+01,1.99216e+01
34,1.47246e+01,1.46335e+01,1.55016e+01,1.63345e+01,1.97064e+01,1.99214e+01
35,1.47245e+01,1.46334e+01,1.55015e+01,1.63345e+01,1.97063e+01,1.99214e+01
36,1.47227e+01,1.46315e+01,1.54996e+01,1.63326e+01,1.97043e+01,1.99193e+01
37,1.47187e+01,1.46276e+01,1.54956e+01,1.63285e+01,1.97001e+01,1.99151e+01
38,1.47143e+01,1.46232e+01,1.54911e+01,1.63240e+01,1.96953e+01,1.99103e+01
39,1.47115e+01,1.46204e+01,1.54883e+01,1.63211e+01,1.96923e+01,1.99073e+01
40,1.47109e+01,1.46197e+01,1.54877e+01,1.63205e+01,1.96917e+01,1.99067e+01
41,1.47110e+01,1.46199e+01,1.54878e+01,1.63206e+01,1.96918e+01,1.99068e+01
42,1.47097e+01,1.46186e+01,1.54865e+01,1.63193e+01,1.96905e+01,1.99055e+01
43,1.47063e+01,1.46152e+01,1.54830e+01,1.63158e+01,1.96868e+01,1.99017e+01
44,1.47017e+01,1.46106e+01,1.54785e+01,1.63112e+01,1.96819e+01,1.98969e+01
45,1.46983e+01,1.46072e+01,1.54750e+01,1.63077e+01,1.96783e+01,1.98932e+01
46,1.46972e+01,1.46061e+01,1.54738e+01,1.63065e+01,1.96770e+01,1.98920e+01
47,1.46973e+01,1.46062e+01,1.54740e+01,1.63066e+01,1.96772e+01,1.98921e+01
48,1.46966e+01,1.46055e+01,1.54733e+01,1.63059e+01,1.96764e+01,1.98914e+01
49,1.46937e+01,1.46026e+01,1.54704e+01,1.63030e+01,1.96734e+01,1.98883e+01
50,1.46893e+01,1.45982e+01,1.54659e+01,1.62984e+01,1.96686e+01,1.98835e+01
51,1.46854e+01,1.45943e+01,1.54619e+01,1.62944e+01,1.96644e+01,1.98793e+01
52,1.46836e+01,1.45925e+01,1.54601e+01,1.62926e+01,1.96625e+01,1.98774e+01
53,1.46835e+01,1.45925e+01,1.54601e+01,1.62926e+01,1.96625e+01,1.98774e+01
54,1.46833e+01,1.45922e+01,1.54598e+01,1.62923e+01,1.96622e+01,1.98771e+01
55,1.46811e+01,1.45900e+01,1.54576e+01,1.62900e+01,1.96598e+01,1.98747e+01
56,1.46769e+01,1.45858e+01,1.54534e+01,1.62858e+01,1.96554e+01,1.98702e+01
57,1.46726e+01,1.45816e+01,1.54490e+01,1.62814e+01,1.96508e+01,1.98657e+01
58,1.46702e+01,1.45791e+01,1.54465e+01,1.62789e+01,1.96481e+01,1.98630e+01
59,1.46698e+01,1.45787e+01,1.54462e+01,1.62785e+01,1.96477e+01,1.98626e+01
60,1.46698e+01,1.45788e+01,1.54462e+01,1.62785e+01,1.96478e+01,1.98627e+01
61,1.46683e+01,1.45772e+01,1.54446e+01,1.62769e+01,1.96461e+01,1.98610e+01
62,1.46645e+01,1.45735e+01,1.54408e+01,1.62731e+01,1.96421e+01,1.98569e+01
63,1.46600e+01,1.45690e+01,1.54363e+01,1.62685e+01,1.96373e+01,1.98521e+01
64,1.46569e+01,1.45659e+01,1.54332e+01,1.62653e+01,1.96340e+01,1.98488e+01
65,1.46561e+01,1.45650e+01,1.54323e+01,1.62645e+01,1.96331e+01,1.98479e+01
66,1.46562e+01,1.45652e+01,1.54324e+01,1.62646e+01,1.96332e+01,1.98481e+01
67,1.46552e+01,1.45642e+01,1.54315e+01,1.62636e+01,1.96322e+01,1.98470e+01
68,1.46520e+01,1.45610e+01,1.54282e+01,1.62604e+01,1.96288e+01,1.98436e+01
69,1.46476e+01,1.45565e+01,1.54237e+01,1.62558e+01,1.96240e+01,1.98388e+01
70,1.46439e+01,1.45529e+01,1.54200e+01,1.62520e+01,1.96200e+01,1.98348e+01
71,1.46424e+01,1.45514e+01,1.54185e+01,1.62505e+01,1.96185e+01,1.98333e+01
72,1.46425e+01,1.45515e+01,1.54186e+01,1.62506e+01,1.96186e+01,1.98334e+01
73,1.46421e+01,1.45510e+01,1.54181e+01,1.62501e+01,1.96181e+01,1.98329e+01
74,1.46395e+01,1.45485e+01,1.54155e+01,1.62475e+01,1.96153e+01,1.98301e+01
75,1.46352e+01,1.45441e+01,1.54112e+01,1.62431e+01,1.96107e+01,1.98255e+01
76,1.46311e+01,1.45400e+01,1.54070e+01,1.62389e+01,1.96063e+01,1.98211e+01
77,1.46289e+01,1.45379e+01,1.54049e+01,1.62367e+01,1.96041e+01,1.98188e+01
78,1.46288e+01,1.45378e+01,1.54047e+01,1.62365e+01,1.96039e+01,1.98186e+01
79,1.46287e+01,1.45377e+01,1.54046e+01,1.62365e+01,1.96038e+01,1.98185e+01
80,1.46268e+01,1.45358e+01,1.54027e+01,1.62345e+01,1.96017e+01,1.98165e+01
81,1.46228e+01,1.45318e+01,1.53986e+01,1.62304e+01,1.95975e+01,1.98122e+01
82,1.46184e+01,1.45274e+01,1.53942e+01,1.62259e+01,1.95928e+01,1.98075e+01
83,1.46156e+01,1.45246e+01,1.53914e+01,1.62231e+01,1.95898e+01,1.98045e+01
84,1.46150e+01,1.45240e+01,1.53908e+01,1.62225e+01,1.95892e+01,1.98039e+01
85,1.46152e+01,1.45242e+01,1.53909e+01,1.62226e+01,1.95893e+01,1.98040e+01
86,1.46139e+01,1.45229e+01,1.53896e+01,1.62213e+01,1.95880e+01,1.98027e+01
87,1.46104e+01,1.45194e+01,1.53861e+01,1.62178e+01,1.95842e+01,1.97989e+01
88,1.46059e+01,1.45149e+01,1.53816e+01,1.62131e+01,1.95794e+01,1.97941e+01
89,1.46025e+01,1.45115e+01,1.53781e+01,1.62097e+01,1.95758e+01,1.97905e+01
90,1.46014e+01,1.45104e+01,1.53770e+01,1.62085e+01,1.95746e+01,1.97892e+01
91,1.46015e+01,1.45105e+01,1.53771e+01,1.62087e+01,1.95747e+01,1.97894e+01
92,1.46008e+01,1.45098e+01,1.53764e+01,1.62080e+01,1.95740e+01,1.97886e+01
93,1.45979e+01,1.45069e+01,1.53735e+01,1.62050e+01,1.95709e+01,1.97855e+01
94,1.45935e+01,1.45025e+01,1.53690e+01,1.62005e+01,1.95661e+01,1.97807e+01
95,1.45896e+01,1.44986e+01,1.53651e+01,1.61965e+01,1.95620e+01,1.97766e+01
96,1.45878e+01,1.44969e+01,1.53633e+01,1.61947e+01,1.95601e+01,1.97747e+01
97,1.45878e+01,1.44968e+01,1.53633e+01,1.61947e+01,1.95601e+01,1.97747e+01
98,1.45875e+01,1.44966e+01,1.53630e+01,1.61944e+01,1.95598e+01,1.97744e+01
