# Radius per segment (in mm): 37.0, 35.0, 20.0, 20.0, 90.0
Timestep,Temp_Node_1,Temp_Node_2,Temp_Node_3,Temp_Node_4,Temp_Node_5,Temp_Node_6
0,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01,2.00000e+01
1,1.40414e+01,1.38854e+01,1.45558e+01,1.69342e+01,1.99149e+01,1.99988e+01
2,1.40416e+01,1.38855e+01,1.45559e+01,1.69343e+01,1.99150e+01,1.99989e+01
3,1.40424e+01,1.38864e+01,1.45568e+01,1.69352e+01,1.99160e+01,1.99999e+01
4,1.40429e+01,1.38868e+01,1.45573e+01,1.69357e+01,1.99164e+01,2.00003e+01
5,1.40421e+01,1.38861e+01,1.45565e+01,1.69348e+01,1.99156e+01,1.99995e+01
6,1.40404e+01,1.38844e+01,1.45548e+01,1.69331e+01,1.99137e+01,1.99976e+01
7,1.40390e+01,1.38830e+01,1.45533e+01,1.69316e+01,1.99122e+01,1.99961e+01
8,1.40387e+01,1.38827e+01,1.45531e+01,1.69313e+01,1.99119e+01,1.99958e+01
9,1.40395e+01,1.38835e+01,1.45539e+01,1.69321e+01,1.99128e+01,1.99967e+01
10,1.40402e+01,1.38842e+01,1.45546e+01,1.69329e+01,1.99135e+01,1.99974e+01
11,1.40398e+01,1.38837e+01,1.45541e+01,1.69324e+01,1.99131e+01,1.99970e+01
12,1.40382e+01,1.38822e+01,1.45526e+01,1.69308e+01,1.99114e+01,1.99953e+01
13,1.40366e+01,1.38806e+01,1.45510e+01,1.69291e+01,1.99096e+01,1.99935e+01
14,1.40360e+01,1.38800e+01,1.45503e+01,1.69285e+01,1.99090e+01,1.99929e+01
15,1.40366e+01,1.38806e+01,1.45509e+01,1.69291e+01,1.99096e+01,1.99935e+01
16,1.40374e+01,1.38814e+01,1.45518e+01,1.69300e+01,1.99105e+01,1.99944e+01
17,1.40373e+01,1.38813e+01,1.45517e+01,1.69299e+01,1.99104e+01,1.99943e+01
18,1.40361e+01,1.38800e+01,1.45504e+01,1.69286e+01,1.99090e+01,1.99929e+01
19,1.40343e+01,1.38783e+01,1.45487e+01,1.69268e+01,1.99072e+01,1.99911e+01
20,1.40334e+01,1.38774e+01,1.45477e+01,1.69258e+01,1.99061e+01,1.99900e+01
21,1.40337e+01,1.38776e+01,1.45480e+01,1.69261e+01,1.99065e+01,1.99903e+01
22,1.40345e+01,1.38785e+01,1.45489e+01,1.69270e+01,1.99074e+01,1.99913e+01
23,1.40348e+01,1.38788e+01,1.45492e+01,1.69273e+01,1.99077e+01,1.99916e+01
24,1.40338e+01,1.38778e+01,1.45482e+01,1.69263e+01,1.99067e+01,1.99905e+01
25,1.40321e+01,1.38761e+01,1.45464e+01,1.69245e+01,1.99048e+01,1.99887e+01
26,1.40308e+01,1.38748e+01,1.45451e+01,1.69231e+01,1.99034e+01,1.99873e+01
27,1.40308e+01,1.38748e+01,1.45451e+01,1.69231e+01,1.99034e+01,1.99872e+01
28,1.40316e+01,1.38756e+01,1.45460e+01,1.69240e+01,1.99043e+01,1.99882e+01
29,1.40322e+01,1.38762e+01,1.45465e+01,1.69245e+01,1.99049e+01,1.99888e+01
30,1.40316e+01,1.38756e+01,1.45459e+01,1.69239e+01,1.99042e+01,1.99881e+01
31,1.40299e+01,1.38740e+01,1.45443e+01,1.69222e+01,1.99024e+01,1.99863e+01
32,1.40284e+01,1.38724e+01,1.45427e+01,1.69206e+01,1.99008e+01,1.99847e+01
33,1.40280e+01,1.38720e+01,1.45423e+01,1.69202e+01,1.99003e+01,1.99842e+01
34,1.40287e+01,1.38727e+01,1.45430e+01,1.69209e+01,1.99011e+01,1.99850e+01
35,1.40295e+01,1.38735e+01,1.45438e+01,1.69217e+01,1.99019e+01,1.99858e+01
36,1.40292e+01,1.38732e+01,1.45435e+01,1.69214e+01,1.99016e+01,1.99855e+01
37,1.40278e+01,1.38718e+01,1.45421e+01,1.69200e+01,1.99001e+01,1.99840e+01
38,1.40261e+01,1.38701e+01,1.45404e+01,1.69182e+01,1.98983e+01,1.99822e+01
39,1.40253e+01,1.38693e+01,1.45396e+01,1.69174e+01,1.98974e+01,1.99813e+01
40,1.40258e+01,1.38698e+01,1.45400e+01,1.69179e+01,1.98979e+01,1.99818e+01
41,1.40266e+01,1.38707e+01,1.45409e+01,1.69188e+01,1.98989e+01,1.99828e+01
42,1.40268e+01,1.38708e+01,1.45410e+01,1.69189e+01,1.98990e+01,1.99829e+01
43,1.40256e+01,1.38696e+01,1.45399e+01,1.69177e+01,1.98977e+01,1.99816e+01
